a_id,role,is_bot,is_control
113920658,bot_hp,True,False
113920679,bot_hp,True,False
113959970,bot_hp,True,False
114052510,ctrl_hpneg,False,True
115721421,labeled_chrome,False,True
116208427,bot_hp,True,False
116221365,bot_hp,True,False
116259991,bot_hp,True,False
116269777,bot_hp,True,False
116354912,ctrl_hpneg,False,True
116386849,ctrl_hpneg,False,True
116419090,bot_hp,True,False
116444690,bot_hp,True,False
116947089,bot_hp,True,False
117412527,bot_hp,True,False
117812490,labeled_pothuman,False,True
117814129,ctrl_hpneg,False,True
118050232,bot_hp,True,False
118174117,bot_hp,True,False
118184530,bot_hp,True,False
