a_id,group,intensity,pre_O,dO,pre_logvol,pre_logvol_adjacent,pre_logvol_clean,post_logvol,dvol,retreat
57402,abusive,1.0,2.614720213936127,0.14596125746030086,0.7742402021815782,0.7742402021815782,0.7742402021815782,0.8553332238032111,0.0810930216216329,False
57402,abusive,0.2,25.289044885573425,-21.126277394092178,0.8317766166719343,0.7742402021815782,0.8317766166719343,0.9574983485564091,0.12572173188447489,False
57402,abusive,0.028368794326241134,2.5124513887116935,-2.0193934653395407,0.9128696382935673,1.580201410398484,0.9128696382935673,4.285121972119702,3.372252333826135,False
57402,abusive,0.5,0.41290513739066864,0.9509798186105376,3.8995272414722466,0.936426245424844,3.8995272414722466,2.5281416261876233,-1.3713856152846233,True
57402,abusive,0.14285714285714285,2.479845515635177,-0.8000266665851876,0.9574983485564091,2.092820568160927,0.9574983485564091,2.055836100462124,1.098337751905715,False
57402,abusive,0.14285714285714285,1.8074516705164576,-0.38796717048783913,1.8785323857540273,2.279798999725867,1.8785323857540273,2.4279865686051254,0.5494541828510981,False
57402,abusive,0.14285714285714285,1.5032242886405245,-0.6968026018164007,2.2765815783291004,2.0464359203676756,2.2765815783291004,3.3821271150792596,1.1055455367501592,False
57402,abusive,0.03125,1.0373283521813086,-0.4742109242313942,2.99278250222698,3.671547166468868,2.99278250222698,3.8418242462894034,0.8490417440624234,False
57429,abusive,0.09090909090909091,1.3602878629898971,0.17711488677490372,2.509079590226759,2.5081887201568827,2.509079590226759,2.2539362483898033,-0.25514334183695553,False
57429,abusive,0.07407407407407407,1.45441787270395,0.0005358495549250275,2.3735036485409275,2.2918416364928484,2.3735036485409275,2.377627505981475,0.004123857440547329,False
57429,abusive,0.1,1.2125950580027094,-0.060683786560535635,2.726221366993199,2.6503580716887516,2.726221366993199,2.783710156766102,0.05748878977290284,False
57429,abusive,0.03571428571428571,0.6800521726602128,0.09362769233127655,4.113893546991256,3.024505746012026,4.113893546991256,3.459956716352482,-0.6539368306387741,False
57429,abusive,0.008620689655172414,0.8664432134703522,0.027424067106421646,5.009559924137205,5.116808535682931,5.009559924137205,5.031927329307074,0.02236740516986835,False
57429,abusive,0.008547008547008548,0.8641693262186896,-0.1911589035058714,5.009099198057045,4.845774725091185,5.009099198057045,4.593666661838686,-0.4154325362183595,False
57429,abusive,0.013513513513513514,0.5868137107846132,-0.008352885040421976,4.362773868148112,4.2047598061734694,4.362773868148112,4.325208589957979,-0.037565278190133,False
57429,abusive,0.011363636363636364,0.6422867237412664,-0.041338672948197264,4.542104516144759,4.467887564902975,4.542104516144759,4.422034024504912,-0.12007049163984718,False
57429,abusive,0.015873015873015872,0.5955540546023138,-0.02794557637059636,4.396644614052335,4.3210472803075195,4.396644614052335,4.264018685844133,-0.13262592820820274,False
57429,abusive,0.014084507042253521,0.5655634635669304,-0.005922790300979419,4.253529289860407,4.250228649818924,4.253529289860407,4.180169914929218,-0.07335937493118916,False
57429,abusive,0.010416666666666666,0.5586762353395575,0.09968580877118871,4.1588830833596715,4.494651986695916,4.1588830833596715,4.595640494023703,0.43675741066403173,False
57429,abusive,0.012658227848101266,0.5943650300416301,-0.0005314705183467883,4.408822569613774,4.388382489843884,4.408822569613774,4.406240873612854,-0.002581696000919287,False
57429,abusive,0.3333333333333333,1.5152262150799705,0.2519293733125689,1.9674695500063168,1.433407575382444,1.9674695500063168,1.9320282587808795,-0.03544129122543738,False
57429,abusive,0.1111111111111111,1.9504190960216437,-0.12538264057986748,1.6845765023889991,2.1585718390118034,1.6845765023889991,1.8672183154563489,0.18264181306734972,False
57429,abusive,0.16666666666666666,1.4200088284430614,-0.08768680610827406,2.5493535405796885,2.0089974229619654,2.5493535405796885,2.612838348909792,0.06348480833010361,False
57429,abusive,0.42857142857142855,1.4298274291522746,0.4018856984176671,2.4103043771363155,2.1833083905685178,2.4103043771363155,1.8436617083250717,-0.5666426688112438,False
57429,abusive,0.14285714285714285,1.8721715466126956,0.3008674933491793,1.7861252938347154,1.7131966711171338,1.7861252938347154,1.3733866568923765,-0.4127386369423389,False
