a_death,a_succ,t_A,shared_ips,overlap_frac,in_core,bA_pre,dA_b,dA_v,bB_post,dB_b,dB_v,dB_v_placebo
250362,711,2019-09-04,66,0.1395348837209302,0,-2.7772895134965294,1.6020103418029523,-2.0819193597900227,-3.507080228677649,0.0863369505363529,0.4724733505501781,0.2875155435433978
250362,2134,2019-09-04,61,0.1289640591966173,0,-2.7772895134965294,1.6020103418029523,-2.0819193597900227,-2.0210370254307053,0.4481888716471771,-0.8532130007171599,-0.5589189765764697
136756,21088,2019-10-02,16,0.5925925925925926,1,,,4.219507705176107,1.7524606036668238,-0.3226466812031865,0.6690496289808849,0.0
136756,23779,2019-10-02,15,0.5555555555555556,1,,,4.219507705176107,2.1559750417377272,-0.3542696739217286,0.9360933591703348,0.0
136756,202645,2019-10-02,15,0.5555555555555556,1,,,4.219507705176107,2.11646754026882,0.0309051398903692,2.4423470353692043,0.0
136756,16810,2019-10-02,15,0.5555555555555556,1,,,4.219507705176107,1.654452896769122,-0.1134951317282995,0.2876820724517808,0.0
136756,137225,2019-10-02,15,0.5555555555555556,1,,,4.219507705176107,2.263203804980123,0.5884046709433526,1.7917594692280552,0.0
136756,137242,2019-10-02,15,0.5555555555555556,1,,,4.219507705176107,1.7726574446793808,0.7241069587278994,1.7047480922384255,0.0
136756,20921,2019-10-02,15,0.5555555555555556,1,,,4.219507705176107,1.6268983816467455,-0.2749718593051429,0.6286086594223734,0.0
136756,6389,2019-10-02,14,0.5185185185185185,1,,,4.219507705176107,1.336315743352779,-0.1238236861852357,0.2990847045495926,0.060624621816435
136756,147084,2019-10-02,14,0.5185185185185185,1,,,4.219507705176107,1.9199947021583776,-0.3769143990609687,2.639057329615259,0.0
136756,10850,2019-10-02,13,0.4814814814814814,0,,,4.219507705176107,1.5387076851341384,-0.6636486296883808,1.2173958246580772,2.70805020110221
136756,17427,2019-10-02,12,0.4444444444444444,0,,,4.219507705176107,1.510384602609888,-0.3470434437688938,0.7006943861953285,0.0
136756,20711,2019-10-02,12,0.4444444444444444,0,,,4.219507705176107,1.3972267515241232,-0.4941155822251653,0.9501922835498364,0.0
89399,15,2020-02-07,144,0.45141065830721,0,-2.2479072135774456,0.2323434586892316,-1.7272003372329028,-5.999799567758392,0.0077184681493527,-0.027370930261366,-0.8706024017966367
89399,4088,2020-02-07,102,0.3197492163009404,0,-2.2479072135774456,0.2323434586892316,-1.7272003372329028,-4.683725953513657,-1.226383668496259,0.8857127027434046,3.4751715834993107
89399,40,2020-02-07,99,0.3103448275862069,0,-2.2479072135774456,0.2323434586892316,-1.7272003372329028,-3.518891412294551,-0.2705833806099309,0.1374296971704147,-0.8543117805228562
89399,460,2020-02-07,92,0.2884012539184953,0,-2.2479072135774456,0.2323434586892316,-1.7272003372329028,-1.9800250588292825,-0.021558745945539,0.0283748287082019,-0.1662891693519448
89399,2134,2020-02-07,90,0.2821316614420062,0,-2.2479072135774456,0.2323434586892316,-1.7272003372329028,-4.720875696904099,-0.3679745651366799,0.5143210039985426,-0.9948513740565854
89399,82,2020-02-07,87,0.2727272727272727,0,-2.2479072135774456,0.2323434586892316,-1.7272003372329028,-2.943842183525084,-0.0366957325198913,0.0411884794755685,-0.818870514058144
89399,502,2020-02-07,86,0.2695924764890282,0,-2.2479072135774456,0.2323434586892316,-1.7272003372329028,-4.702754509656635,-0.0467292677284847,0.0559011743800414,-0.7240785081437178
89399,5,2020-02-07,71,0.2225705329153605,0,-2.2479072135774456,0.2323434586892316,-1.7272003372329028,-7.287680834888657,-0.0591085948054201,0.0802143654469169,-0.8391750048721445
89399,711,2020-02-07,70,0.219435736677116,0,-2.2479072135774456,0.2323434586892316,-1.7272003372329028,-4.1746506270417445,0.5796787715890872,-1.050548658251909,-0.6251115437336523
89399,8,2020-02-07,68,0.2131661442006269,0,-2.2479072135774456,0.2323434586892316,-1.7272003372329028,-6.350005771060771,-0.0592638263871583,0.0792931623549186,-0.8801336149755858
89399,445015,2020-02-07,68,0.2131661442006269,0,-2.2479072135774456,0.2323434586892316,-1.7272003372329028,-4.001543754309079,-0.2568573764367952,0.3389296865987603,-0.8537750737986798
46942,117,2020-02-16,85,0.3035714285714285,0,2.3166678806150616,-0.0147549291368567,2.2335922215070942,-1.6814423583451663,0.0346240461129665,-0.0459104754893342,-0.4264448985773583
46942,889,2020-02-16,24,0.0857142857142857,0,2.3166678806150616,-0.0147549291368567,2.2335922215070942,-3.5025715863141538,0.0269868443513159,-0.0383678911966995,-0.0419036192233956
46942,93,2020-02-16,11,0.0392857142857142,0,2.3166678806150616,-0.0147549291368567,2.2335922215070942,-1.2223698351959469,0.0076909629825001,-0.0102359594206227,-0.2892511924975638
46942,41477,2020-02-16,11,0.0392857142857142,0,2.3166678806150616,-0.0147549291368567,2.2335922215070942,2.1058993148391605,-0.1052943014259235,0.2451224580329851,-0.3894647667617232
46942,3066,2020-02-16,11,0.0392857142857142,0,2.3166678806150616,-0.0147549291368567,2.2335922215070942,1.6333866420790868,0.0127417580854574,-0.0219789067187754,-0.2353140869344652
46942,12154,2020-02-16,11,0.0392857142857142,0,2.3166678806150616,-0.0147549291368567,2.2335922215070942,2.6238271369876505,0.1309674917022971,-0.5108256237659905,-0.2006706954621511
46942,46800,2020-02-16,10,0.0357142857142857,0,2.3166678806150616,-0.0147549291368567,2.2335922215070942,2.5202902340897086,,2.833213344056216,0.6931471805599453
46942,46745,2020-02-16,10,0.0357142857142857,0,2.3166678806150616,-0.0147549291368567,2.2335922215070942,2.3166678806150616,,1.0986122886681098,1.9459101490553128
46942,16789,2020-02-16,10,0.0357142857142857,0,2.3166678806150616,-0.0147549291368567,2.2335922215070942,2.041306148908162,-0.1472641203842051,0.239229689065834,-0.1000834585569827
46942,46849,2020-02-16,10,0.0357142857142857,0,2.3166678806150616,-0.0147549291368567,2.2335922215070942,2.3166678806150616,,1.6094379124341005,0.0
566865170,188,2020-05-12,2,0.1428571428571428,0,0.6453234642833163,0.7093705053632873,-1.1610653033146594,-2.4391904775564432,0.0747236947240779,-0.4879273088000744,-0.6872979262489647
566865170,71097797,2020-05-12,1,0.0714285714285714,0,0.6453234642833163,0.7093705053632873,-1.1610653033146594,1.9032309023237013,-0.0502532006055929,0.0813456394539517,-1.5433992528445808
920066779,5,2020-07-17,1,1.0,0,0.2282547749489115,1.1745896684185753,-0.5252663079207842,-7.419239645514738,-0.038311778044096,0.0608229029882956,0.0304013623992567
920066779,5300,2020-07-17,1,1.0,0,0.2282547749489115,1.1745896684185753,-0.5252663079207842,-0.2187496845383239,-0.0223902271168988,0.0300839189226769,0.0350378567408729
920066779,104478,2020-07-17,1,1.0,0,0.2282547749489115,1.1745896684185753,-0.5252663079207842,0.3550375035483654,-0.0936751110424905,0.0838586323222418,0.0374575625349002
469704,212178,2020-07-31,17,0.7727272727272727,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.5202443433733563,-0.0180158346585233,0.064538521137571,-0.6931471805599453
469704,36005798,2020-07-31,17,0.7727272727272727,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.482969179100871,-0.1408579578867796,0.9444616088408512,0.0
469704,200051585,2020-07-31,17,0.7727272727272727,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.380626499567634,-0.1664108233268693,0.2719337154836418,0.0
469704,321286,2020-07-31,16,0.7272727272727273,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.6238271369876505,0.0098793896978577,-0.5108256237659905,0.0
469704,469761,2020-07-31,16,0.7272727272727273,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.2429804528359205,-0.3808466841517299,2.2686835413183646,0.0
469704,470836,2020-07-31,16,0.7272727272727273,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.547037322894503,0.1857562944128807,0.1823215567939546,0.0
469704,470023,2020-07-31,16,0.7272727272727273,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.366216074628276,-0.2444385427622313,1.3862943611198906,0.0
469704,483912685,2020-07-31,16,0.7272727272727273,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.491123272830653,-0.1327038641569973,1.7346010553881064,0.0
469704,470413,2020-07-31,16,0.7272727272727273,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.4643972058510677,0.0175583792180606,0.693147180559945,0.0
469704,311308326,2020-07-31,16,0.7272727272727273,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.518448090701018,0.0010489369000872,0.9808292530117262,0.0
469704,469330,2020-07-31,16,0.7272727272727273,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.4751570731159767,-0.1486700638716738,1.2809338454620642,0.0
469704,469588,2020-07-31,16,0.7272727272727273,1,2.5016819388010725,0.0032521305602002,0.7884573603642704,2.5505400180757034,-0.073287118911947,1.252762968495368,0.0
44680,711,2020-08-27,170,0.7024793388429752,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-5.676599077043792,0.1533641543311992,0.3124460026538553,-0.9632504087333532
44680,5825,2020-08-27,73,0.3016528925619834,0,1.7852530721957278,0.7727542241406538,-2.044102175234527,2.6238271369876505,0.0877597875350253,-1.6094379124341005,1.7287846700666665
44680,56260,2020-08-27,67,0.2768595041322314,0,1.7852530721957278,0.7727542241406538,-2.044102175234527,0.942093481692808,-1.6619748758991273,3.784189633918261,-0.6931471805599452
44680,3499,2020-08-27,66,0.2727272727272727,0,1.7852530721957278,0.7727542241406538,-2.044102175234527,-3.3274031420576726,-0.0356929282501132,0.0470189931368771,-0.0046750380829418
44680,258,2020-08-27,66,0.2727272727272727,0,1.7852530721957278,0.7727542241406538,-2.044102175234527,1.7642394660597616,-0.0575824141932201,0.1459539126230797,-0.851050210005754
44680,4977,2020-08-27,65,0.268595041322314,0,1.7852530721957278,0.7727542241406538,-2.044102175234527,-0.4181013418516143,0.0993273187898486,-0.3034702122059141,-0.0562975870188209
44680,27799,2020-08-27,65,0.268595041322314,0,1.7852530721957278,0.7727542241406538,-2.044102175234527,2.5843095781962204,0.4968653893038919,-1.791759469228055,-4.051784947803305
44680,5300,2020-08-27,65,0.268595041322314,0,1.7852530721957278,0.7727542241406538,-2.044102175234527,-0.0185328682582476,0.2418954585147087,-0.1444095107717053,-0.0986306034416273
44680,28112,2020-08-27,64,0.2644628099173554,0,1.7852530721957278,0.7727542241406538,-2.044102175234527,1.4354552625789847,-0.1055109070525845,0.9777758155248356,-0.6931471805599453
44680,10768,2020-08-27,63,0.2603305785123967,0,1.7852530721957278,0.7727542241406538,-2.044102175234527,1.6349727721784202,0.2619216734120217,-0.4777857696877907,-0.8702467933727487
44680,6611,2020-08-27,61,0.2520661157024793,0,1.7852530721957278,0.7727542241406538,-2.044102175234527,1.2952047294488618,0.0462466921986819,0.4168938039317877,1.2864981515810552
44680,586,2020-08-27,61,0.2520661157024793,0,1.7852530721957278,0.7727542241406538,-2.044102175234527,-0.4185662083294827,0.0835919340413185,-0.0535264485883839,0.0520811950158108
939313413,739573649,2020-09-22,739,0.6278674596431606,1,-3.4365418202902984,-0.0211945371905,0.0271947204991445,-1.7969722762832452,-0.3821998768720054,0.565363184277107,1.3777725134151266
939313413,381539,2020-09-22,573,0.4868309260832625,0,-3.4365418202902984,-0.0211945371905,0.0271947204991445,-1.706068838084518,-0.0059619560224866,0.0072134174307141,0.0978306778747981
939313413,761355551,2020-09-22,445,0.3780798640611725,0,-3.4365418202902984,-0.0211945371905,0.0271947204991445,-0.9991825004170496,0.5133051828034111,-0.7273642470735098,1.6924954813389093
939313413,138,2020-09-22,180,0.1529311809685641,0,-3.4365418202902984,-0.0211945371905,0.0271947204991445,-2.5564051753567587,0.1230937255047046,-0.1717181561274614,0.2335064098947654
939313413,471114,2020-09-22,154,0.1308411214953271,0,-3.4365418202902984,-0.0211945371905,0.0271947204991445,-2.6262699382707098,0.4854939316689863,-0.6388909639710363,-0.0563930130875469
939313413,725774710,2020-09-22,129,0.1096006796941376,0,-3.4365418202902984,-0.0211945371905,0.0271947204991445,-2.7411544973045205,0.7235449113772252,-0.9278120516156942,0.0153117370702204
939313413,659883951,2020-09-22,126,0.1070518266779949,0,-3.4365418202902984,-0.0211945371905,0.0271947204991445,-3.4325777130678428,0.0008183865228992,-0.0010354709909705,0.1514601668722495
1155312104,4234,2020-09-23,336,0.8912466843501327,1,0.4000785188154005,-0.5397913396906965,-0.8071824275803969,-2.711256517910912,0.1522826266952748,-0.3030474779602219,0.0359840640919042
1155312104,1155312101,2020-09-23,324,0.8594164456233422,1,0.4000785188154005,-0.5397913396906965,-0.8071824275803969,0.0476857336342828,0.4910024435335787,-1.184148956645454,0.0
1155312104,1055930336,2020-09-23,213,0.5649867374005305,1,0.4000785188154005,-0.5397913396906965,-0.8071824275803969,0.3096350549864112,0.4861869437326733,-1.3586035609747045,0.0
1155312104,502,2020-09-23,54,0.143236074270557,0,0.4000785188154005,-0.5397913396906965,-0.8071824275803969,-5.181623565194353,-0.0430316063920424,0.0511184455715802,0.0200959918029131
1155312104,15,2020-09-23,48,0.1273209549071618,0,0.4000785188154005,-0.5397913396906965,-0.8071824275803969,-5.95004974494041,-0.1083742519630952,0.1493162079695551,0.1324950996135712
1155312104,711,2020-09-23,34,0.0901856763925729,0,0.4000785188154005,-0.5397913396906965,-0.8071824275803969,-4.633395982759777,1.1917274102493716,-1.8448024956898688,0.1815731215508922
1155312104,47,2020-09-23,32,0.0848806366047745,0,0.4000785188154005,-0.5397913396906965,-0.8071824275803969,-6.77821119109771,-0.0464910119362542,0.0554178129844782,0.0164842910324338
1155312104,543,2020-09-23,31,0.0822281167108753,0,0.4000785188154005,-0.5397913396906965,-0.8071824275803969,-3.9475555596553535,-0.0436127693934071,0.0618429627253096,0.0355762081195685
1155312104,8,2020-09-23,30,0.0795755968169761,0,0.4000785188154005,-0.5397913396906965,-0.8071824275803969,-6.418115339153443,-0.0022176063830743,0.0982540714729811,0.2039096458821596
1155312104,571184990,2020-09-23,27,0.0716180371352785,0,0.4000785188154005,-0.5397913396906965,-0.8071824275803969,-3.308778204506432,-0.1613902757617218,0.2339114993869717,1.5279185014261143
58077,113300,2020-09-25,575,0.6944444444444444,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,1.303617775327178,0.4196347803628334,-1.301290009390028,-0.4274440148269396
58077,32727,2020-09-25,574,0.6932367149758454,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,0.9713948523705332,0.1032680555740623,-1.0571125577613572,0.55206858230004
58077,31436,2020-09-25,570,0.6884057971014492,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,1.1312184652738553,0.395223668208192,-1.2755884958375925,0.0186921330121525
58077,25356,2020-09-25,569,0.6871980676328503,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,1.132106313358453,0.1035944896588907,-1.2455944790167557,-0.6632942174102641
58077,32729,2020-09-25,567,0.6847826086956522,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,1.4645688992650971,0.62056952220546,-1.6641628121233474,-0.3973017974690034
58077,2560,2020-09-25,566,0.6835748792270532,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,-1.6830600801167397,0.2534284394749388,-0.5674562262310126,0.1323632260180591
58077,32723,2020-09-25,566,0.6835748792270532,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,0.9874150676283532,0.3107780787424994,-1.1892201658508972,0.1541506798272585
58077,685,2020-09-25,566,0.6835748792270532,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,-2.195382159508425,0.0293422746140308,-0.03878166647082,-0.0320385125145872
58077,19030,2020-09-25,565,0.6823671497584541,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,1.1406669488098926,0.4916086163145827,-1.2630617206959425,0.0870113769896292
58077,127265,2020-09-25,564,0.6811594202898551,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,1.6868648814418694,0.8271558920304964,-1.839901545234816,-0.2478361639045814
58077,5498,2020-09-25,563,0.6799516908212561,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,1.4202297800083463,0.5564811415596175,-1.461329547062804,-0.1855525773754012
58077,5499,2020-09-25,563,0.6799516908212561,1,0.136184135210842,1.3390956962338525,-1.5536231333277044,1.372421172541651,0.5217089144665115,-1.4400555380113431,-0.0347861160854154
106069,237,2020-09-25,581,0.6755813953488372,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,1.1691313696903574,0.7557775263786525,-1.463109958288051,-0.1921600057942418
106069,110225,2020-09-25,578,0.672093023255814,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,1.3796893875953222,0.5261672380475177,-1.5550027058790832,0.4795730802618863
106069,32724,2020-09-25,577,0.6709302325581395,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,1.3432313666378195,0.4863035153730619,-1.5465240870235304,-0.1643030512912764
106069,32727,2020-09-25,574,0.6674418604651163,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,0.9713948523705332,0.1032680555740623,-1.0571125577613572,0.55206858230004
106069,105843,2020-09-25,574,0.6674418604651163,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,1.1072956499051605,0.3169919529415618,-1.1743723345496448,-0.5389965007326871
106069,2560,2020-09-25,573,0.6662790697674419,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,-1.6830600801167397,0.2534284394749388,-0.5674562262310126,0.1323632260180591
106069,32719,2020-09-25,573,0.6662790697674419,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,1.4480567795061572,1.1785551166237556,-1.3521613547504323,-0.5877866649021186
106069,87582,2020-09-25,573,0.6662790697674419,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,0.6551668737764843,-0.0496605063692334,-0.6305417063295495,0.0
106069,6352,2020-09-25,573,0.6662790697674419,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,0.6980627112479952,0.4178715184455658,-0.8945879954286609,-0.0806889112501423
106069,25093,2020-09-25,572,0.6651162790697674,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,1.232770948247575,0.3563056772173201,-1.279470787410304,1.0986122886681096
106069,113300,2020-09-25,572,0.6651162790697674,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,1.303617775327178,0.4196347803628334,-1.301290009390028,-0.4274440148269396
106069,11069,2020-09-25,572,0.6651162790697674,1,1.0749662633882509,0.3187181831105223,-1.4357278189750646,0.3456846572190539,0.3099049190485818,-0.6310489604416487,-0.1335313926245227
116372,9223,2020-09-25,576,0.6923076923076923,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,0.9253594890017092,0.6201331193374298,-1.13444070392325,-0.0056657375356774
116372,55820,2020-09-25,576,0.6923076923076923,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,1.5432575423036816,1.1445881125441484,-1.674476308613322,-0.1251631429540061
116372,237,2020-09-25,576,0.6923076923076923,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,1.1691313696903574,0.7557775263786525,-1.463109958288051,-0.1921600057942418
116372,19455,2020-09-25,574,0.6899038461538461,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,0.8325192463458134,0.1807575116316324,-0.9529440495221904,-0.4828517717235843
116372,105843,2020-09-25,573,0.6887019230769231,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,1.1072956499051605,0.3169919529415618,-1.1743723345496448,-0.5389965007326871
116372,24122,2020-09-25,573,0.6887019230769231,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,1.332967688068018,0.5251726670710631,-1.5705329389035017,-0.3209077200801014
116372,16758,2020-09-25,572,0.6875,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,1.111697205970356,0.6314335156743638,-1.326028046663339,0.5045560107523954
116372,32724,2020-09-25,572,0.6875,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,1.3432313666378195,0.4863035153730619,-1.5465240870235304,-0.1643030512912764
116372,2560,2020-09-25,570,0.6850961538461539,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,-1.6830600801167397,0.2534284394749388,-0.5674562262310126,0.1323632260180591
116372,2605,2020-09-25,570,0.6850961538461539,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,-1.2331060352447138,0.0860285094518569,-0.1120806915498224,-0.0393522719054164
116372,11069,2020-09-25,569,0.6838942307692307,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,0.3456846572190539,0.3099049190485818,-0.6310489604416487,-0.1335313926245227
116372,10315,2020-09-25,569,0.6838942307692307,1,0.8947013494765611,0.2692111224604593,-1.2953225829141637,0.8716013524769777,0.4272179874985336,-1.0140549006400468,-0.0953101798043247
124213,82,2020-09-25,1988,0.774746687451286,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,-2.7939513608909943,0.0225747184345634,-0.0333469954397092,-0.0745377779950065
124213,2560,2020-09-25,1977,0.7704598597038191,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,-1.6830600801167397,0.2534284394749388,-0.5674562262310126,0.1323632260180591
124213,545,2020-09-25,1950,0.759937646141855,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,-1.7579923527592654,0.0296113174198873,-0.0766414757423419,0.1521336487527982
124213,685,2020-09-25,1919,0.7478565861262666,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,-2.195382159508425,0.0293422746140308,-0.03878166647082,-0.0320385125145872
124213,1274,2020-09-25,1912,0.745128604832424,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,-1.836930544641185,0.0078068170406617,-0.0118703250095002,0.3083406431240387
124213,172,2020-09-25,1906,0.7427903351519876,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,-3.7682869072366345,0.0200839744847223,-0.0260438337205801,-0.0534888476186186
124213,19455,2020-09-25,1888,0.7357755261106781,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,0.8325192463458134,0.1807575116316324,-0.9529440495221904,-0.4828517717235843
124213,3863,2020-09-25,1880,0.7326578332034295,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,1.0651687219525157,0.441937373630266,-0.9797224460365346,-0.0470675108579854
124213,2113,2020-09-25,1875,0.730709275136399,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,0.6412679904233486,0.7750287333223109,-1.096310791679831,-1.091896346702673
124213,1711,2020-09-25,1854,0.7225253312548714,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,-3.555263288759249,0.0037875258783537,-0.0049864579538407,-0.0740808013894618
124213,2595,2020-09-25,1847,0.7197973499610288,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,-1.382134541724824,0.055996370303587,-0.0822438528212181,-0.0522727492360317
124213,24130,2020-09-25,1844,0.7186282151208107,1,0.7550744485785018,0.1917149933981944,-1.0778052961621487,0.6308656220533576,0.2269859505559295,-0.8155976692638234,-0.2548922496287895
118503,2560,2020-09-25,608,0.6681318681318681,1,0.6793670702512346,0.3317417018710754,-1.071292113581726,-1.6830600801167397,0.2534284394749388,-0.5674562262310126,0.1323632260180591
118503,82,2020-09-25,598,0.6571428571428571,1,0.6793670702512346,0.3317417018710754,-1.071292113581726,-2.7939513608909943,0.0225747184345634,-0.0333469954397092,-0.0745377779950065
118503,1711,2020-09-25,596,0.654945054945055,1,0.6793670702512346,0.3317417018710754,-1.071292113581726,-3.555263288759249,0.0037875258783537,-0.0049864579538407,-0.0740808013894618
118503,31436,2020-09-25,596,0.654945054945055,1,0.6793670702512346,0.3317417018710754,-1.071292113581726,1.1312184652738553,0.395223668208192,-1.2755884958375925,0.0186921330121525
118503,4685,2020-09-25,593,0.6516483516483517,1,0.6793670702512346,0.3317417018710754,-1.071292113581726,2.1160861465425764,1.918605205095637,-2.208274413522804,-0.2954642128938358
118503,16758,2020-09-25,592,0.6505494505494506,1,0.6793670702512346,0.3317417018710754,-1.071292113581726,1.111697205970356,0.6314335156743638,-1.326028046663339,0.5045560107523954
118503,685,2020-09-25,592,0.6505494505494506,1,0.6793670702512346,0.3317417018710754,-1.071292113581726,-2.195382159508425,0.0293422746140308,-0.03878166647082,-0.0320385125145872
