a_id,n_days,avg_bot_prob,tf_distance,num_windows,O_meanvec,O_dailymean
600859692,617,0.960436999797821,1.9683119058609009,765,0.7452817385470563,1.6004629336582994
738326183,742,0.9144757390022278,1.968204498291016,755,1.8593694531709777,3.0987188698167465
2122437132,561,0.925868570804596,1.9681758880615237,564,2.3879366207493558,2.4884907091894006
2143015613,574,0.92817622423172,1.9680718779563904,561,2.4387935940888514,2.5881640989922965
684516630,623,0.9118554592132568,1.9680187106132507,755,0.7319562320721966,1.5897824209081388
579464694,628,0.9581316113471984,1.9679948687553408,782,0.7113176518533456,1.604908710939955
2129632899,560,0.9102554321289062,1.9679072499275208,563,2.3575710151170184,2.533947853468337
683487837,623,0.9379593133926392,1.967880129814148,763,0.7279498012525754,1.587723538746669
125282,536,0.9999995231628418,1.9678491950035093,524,1.6068879356258685,1.6069363143299613
438974721,615,0.9541202783584596,1.967834711074829,815,0.7581663319061435,1.5889795438743315
433940024,611,0.9570316672325134,1.967820167541504,822,0.7835360600648729,1.5794716164279554
609922765,323,0.961218237876892,1.9678009748458865,542,0.39028928668720975,1.4209757819642728
394080586,642,0.9677543044090272,1.9677788019180296,811,0.638129838451497,1.6499153663647301
550638805,650,0.9578375816345216,1.967678964138031,796,0.5918861374664031,1.6619306131669538
1482563072,321,0.9367246031761168,1.967601537704468,577,1.1010703414339427,2.150550015913375
2122514680,558,0.9062196016311646,1.9675572514534,564,2.348527983758766,2.4988922373088713
525402340,627,0.936217725276947,1.9675220251083372,793,0.7095381191551935,1.610966255410268
666108215,679,0.9438916444778442,1.9674274325370789,749,0.5158388992732338,1.6730369925646478
622064826,679,0.9037768840789796,1.9671518802642824,779,0.4840616303967766,1.701096422678846
468843930,615,0.9479023814201356,1.9671202898025515,796,0.7666300523359593,1.5828158041184694
703850880,398,0.9999518394470216,1.967066764831543,621,1.319877269570607,1.599134983836997
1277318167,465,0.8835160136222839,1.9669325351715088,646,0.6156800464738622,1.6385140603606665
49169,588,0.9722273945808412,1.9665846228599548,1052,0.9027294621589479,1.0438533304518134
572754791,303,0.9999390244483948,1.966514885425568,511,7.518316708602814,7.909442673981854
2142879863,566,0.9027401208877563,1.966310739517212,561,2.355863571176991,2.4614859914955933
2142878670,577,0.8957791328430176,1.9662248492240904,561,2.353405660815365,2.5198326651240293
42147,929,0.9563648700714112,1.9662109017372127,1183,0.7255032764244908,1.6321398522163686
375355782,623,0.9412739276885986,1.966156005859375,832,0.7261038265244287,1.5862120710053245
140138,618,0.911147952079773,1.9660024046897888,1034,0.587883164480964,1.0121348493977598
228648,642,0.9292843341827391,1.965928554534912,1074,1.803496695829256,2.0961598319462778
278404,712,0.9142161011695862,1.9659225940704343,1029,1.054436515296575,1.726767074459742
424073046,617,0.9149953722953796,1.9658148288726809,807,0.7463958463615826,1.6011446470588409
21028774,447,0.9459496736526488,1.9656461477279663,911,0.7210098136275869,1.441861130763227
2142870385,584,0.8931616544723511,1.9656135439872744,561,2.4383084455481003,2.4937367581873087
2142865506,577,0.8921625018119812,1.9655301570892332,561,2.454423811582303,2.574521114053184
2143002309,581,0.892998218536377,1.9651849269866943,561,2.400770639963983,2.5081039396458475
385495,437,0.9487082958221436,1.9649531245231628,981,0.6021240712156425,2.0682444421596147
663921342,377,0.9060500860214232,1.9648982286453247,745,0.5432773917480884,2.438829937612827
2122397525,579,0.8953461050987244,1.9648746252059937,564,2.401283593122054,2.4715575027820478
53704,706,0.9271122813224792,1.9647719860076904,1143,0.29275054936831796,2.5873233330026837
255003,483,0.9118054509162904,1.9647623300552368,1021,0.56157324392792,1.7035009337823244
2122450336,583,0.8977804780006409,1.964762032032013,564,2.3965817498235515,2.5129993216759288
607934623,440,0.964185357093811,1.96475887298584,783,2.446989306067812,2.5436331645710695
1004628967,265,0.9888835549354552,1.9638583064079285,508,0.5363583456365173,3.1328153937884364
2142911275,581,0.8923010230064392,1.9638177156448364,561,2.498870688807419,2.598961015672849
469485030,654,0.8972223401069641,1.963513255119324,797,0.5797371766924855,1.6799623698022725
618515141,337,0.9011819958686828,1.963458776473999,779,0.5070277045156301,1.8098813363992405
59745,899,0.9381847977638244,1.9634186029434204,1161,0.8402527030119322,1.4277914403832916
2142869226,590,0.8859558701515198,1.963224530220032,561,2.647940222139589,2.6983805276669433
2142862748,580,0.8623276948928833,1.9628390669822693,561,2.43155783748497,2.5235837255239586
2142865418,587,0.8889954090118408,1.962821543216705,561,2.6815688223981216,2.694076569349435
2142877002,580,0.8669578433036804,1.9627530574798584,561,2.4881607138062076,2.5448647393744657
1002085156,727,0.853401243686676,1.962621986865997,700,0.7495162117694122,1.6559366355431373
