a_death,a_succ,t_A,shared_hp,rare_score,min_pop,jaccard,in_core,bA_pre,dA_b,dA_v,bB_post,dB_b,dB_v,dB_v_placebo
62930,52300,2019-05-14,2,0.0041259207925874,324,0.0465116279069767,0,-1.386241776321964,1.0793712489145495,-0.9834692696308664,1.3053673092097844,,3.828641396489095,0.0
64417,56260,2019-05-18,2,0.0065164679733279,196,0.0033840947546531,0,-2.5882848244979835,1.1603388094534262,-1.204108296501469,0.6988163075753634,0.0018501020262876,1.0026483004063662,0.0
64417,133538,2019-05-18,2,0.0065164679733279,196,0.2857142857142857,0,-2.5882848244979835,1.1603388094534262,-1.204108296501469,0.9608411305496886,,4.5217885770490405,0.0
64417,150458,2019-05-18,2,0.0065164679733279,196,0.2857142857142857,0,-2.5882848244979835,1.1603388094534262,-1.204108296501469,2.648213694852414,,0.6931471805599453,0.0
64417,44680,2019-05-18,2,0.0065164679733279,196,0.0034246575342465,0,-2.5882848244979835,1.1603388094534262,-1.204108296501469,0.7217726739113789,0.3085299471612241,-0.6727614236354711,4.343805421853684
64417,51573,2019-05-18,2,0.0065164679733279,196,0.0033670033670033,0,-2.5882848244979835,1.1603388094534262,-1.204108296501469,0.1226992881180731,-0.792786861359312,0.1354725126128668,0.0
64417,151024,2019-05-18,2,0.0065164679733279,196,0.2857142857142857,0,-2.5882848244979835,1.1603388094534262,-1.204108296501469,1.878950535410369,,0.6931471805599453,0.0
64417,52388,2019-05-18,2,0.0065164679733279,196,0.0033670033670033,0,-2.5882848244979835,1.1603388094534262,-1.204108296501469,1.3328379772404355,0.8678976489946455,-1.1832782130831028,0.0
64417,48180,2019-05-18,2,0.0065164679733279,196,0.0227272727272727,0,-2.5882848244979835,1.1603388094534262,-1.204108296501469,0.4197012572059744,-1.121566477506628,1.533276551468536,0.0
85384,44680,2019-05-27,4,0.0270056324891022,82,0.006861063464837,0,-0.8374934677953518,-2.8098384166026573,0.1768477997313891,1.8991506910786988,1.551135960949174,-3.327730229780283,4.343805421853684
85384,56260,2019-05-27,4,0.0270056324891022,82,0.0067796610169491,0,-0.8374934677953518,-2.8098384166026573,0.1768477997313891,0.6105676588742315,-0.0369982215823756,-1.1649222894540632,0.0
85384,51573,2019-05-27,4,0.0270056324891022,82,0.0067453625632377,0,-0.8374934677953518,-2.8098384166026573,0.1768477997313891,0.1202486461646115,-0.4157052325825046,1.4481026484917665,0.0
85384,52388,2019-05-27,4,0.0270056324891022,82,0.0067453625632377,0,-0.8374934677953518,-2.8098384166026573,0.1768477997313891,1.7596528301402303,0.6088523722897723,-1.8294997972109024,0.0
176237,47278,2019-06-19,1,0.001039501039501,962,0.125,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.8232620036520029,-0.0556885317583661,1.3862943611198904,-1.3862943611198906
176237,47059,2019-06-19,1,0.001039501039501,962,0.125,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.227461127583241,-0.1818897301408903,-0.3184537311185349,1.0986122886681098
176237,46554,2019-06-19,1,0.001039501039501,962,0.1428571428571428,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.8550840217996405,-0.0238665136107283,0.1335313926245227,3.9576335166801977
176237,46541,2019-06-19,1,0.001039501039501,962,0.0555555555555555,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.812124297300329,0.7737648359043348,-1.312186388966169,0.1541506798272582
176237,46484,2019-06-19,1,0.001039501039501,962,0.25,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,-0.0079823085145479,-0.2035825058416702,0.37469344944141,-0.957533690408204
176237,46016,2019-06-19,1,0.001039501039501,962,0.125,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.558685250297618,-0.0723726002850182,0.3101549283038394,3.218875824868201
176237,45672,2019-06-19,1,0.001039501039501,962,0.125,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,-0.1525548539886839,0.1135925453643698,-0.1278333715098849,-0.3894647667617232
176237,45120,2019-06-19,1,0.001039501039501,962,0.1428571428571428,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,-2.7623537151554216,0.0723356846473239,-0.1025279086711759,1.120591195386885
176237,45022,2019-06-19,1,0.001039501039501,962,0.0909090909090909,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.604079182190946,-0.1016026685674156,0.2451224580329851,0.2876820724517808
176237,44948,2019-06-19,1,0.001039501039501,962,0.5,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,0.6586070150771042,-0.0004494381603944,-0.0095694510161505,1.0360919316867756
176237,44792,2019-06-19,1,0.001039501039501,962,0.1111111111111111,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.7954177377728195,-0.0835327976375495,0.4054651081081644,0.6931471805599453
176237,44764,2019-06-19,1,0.001039501039501,962,0.027027027027027,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.2239163756018372,-0.6692106126293254,2.468099531471619,0.6931471805599453
176237,44755,2019-06-19,1,0.001039501039501,962,0.25,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,0.6581627443434639,0.0066040498150974,0.0680534632450156,1.3962446919730591
176237,49491,2019-06-19,1,0.001039501039501,962,0.1428571428571428,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.3867727765347917,-0.4921777588755776,1.7047480922384253,-1.9266787871274256
176237,48814,2019-06-19,1,0.001039501039501,962,0.1428571428571428,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.5448193448601713,-0.1913309297906309,-0.8472978603872034,-1.9459101490553128
176237,48813,2019-06-19,1,0.001039501039501,962,0.1428571428571428,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.283133960996735,-0.1837995455386654,-0.6931471805599454,-1.6094379124341005
176237,48496,2019-06-19,1,0.001039501039501,962,0.1,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,-0.6694099002974558,-0.0583171021447753,0.0349889918500654,1.033198099777966
176237,48473,2019-06-19,1,0.001039501039501,962,0.0277777777777777,0,-1.0318260638156274,1.3303332426025605,-0.3876393241555638,1.8931269882311623,0.8888692240424405,-0.8472978603872034,0.0
72060,103272,2019-06-29,3,0.0070343795218653,324,0.3,0,-2.136209929808378,-0.3817782767729225,0.0909751976462729,1.7274090415681471,0.5663244496444724,-1.1657515915057384,2.19722457733622
186124,41939,2019-07-16,1,0.0010537407797681,949,0.125,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,-1.6060068539972592,1.8993720965117145,-2.956411635988609,4.596124421016198
186124,41973,2019-07-16,1,0.0010537407797681,949,0.0833333333333333,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,1.6116455829702108,-0.395515479013832,0.3566749439387326,-0.6286086594223743
186124,45149,2019-07-16,1,0.0010537407797681,949,0.2,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,2.2635821151313915,,1.0986122886681098,-1.4136933353080048
186124,45120,2019-07-16,1,0.0010537407797681,949,0.125,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,-1.0076537064764255,1.3641002114095009,-2.382347020095753,5.155765822564129
186124,45022,2019-07-16,1,0.0010537407797681,949,0.0833333333333333,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,1.784406934950578,0.0391088757602879,-0.2876820724517808,-0.4700036292457352
186124,44961,2019-07-16,1,0.0010537407797681,949,0.2,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,1.6066460611175066,-0.0819041266134399,-0.2006706954621511,-0.0953101798043247
186124,44870,2019-07-16,1,0.0010537407797681,949,0.125,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,-3.061992208725642,0.0489594381581266,-0.6259474385635713,2.5302920208231
186124,44842,2019-07-16,1,0.0010537407797681,949,0.1111111111111111,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,1.432932442229272,-0.2284807664277077,-0.046520015634893,-0.3566749439387324
186124,44755,2019-07-16,1,0.0010537407797681,949,0.1666666666666666,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,-0.1337117290993557,-1.443944479691028,-0.5280674302004966,-0.6199627827041523
186124,44680,2019-07-16,1,0.0010537407797681,949,0.0017152658662092,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,0.9295323259162206,1.3876665947029585,-0.5761875290587675,-0.656944131895985
186124,44602,2019-07-16,1,0.0010537407797681,949,0.125,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,1.6310578505826363,-0.0668262381100397,0.1053605156578263,-0.5877866649021186
186124,44393,2019-07-16,1,0.0010537407797681,949,0.2,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,1.5799831663067232,-0.2989673691036458,0.980829253011726,-2.55793178480289
186124,44367,2019-07-16,1,0.0010537407797681,949,0.1111111111111111,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,1.8789505354103688,0.1966993268361074,-0.9162907318741552,-0.5877866649021186
186124,44327,2019-07-16,1,0.0010537407797681,949,0.2,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,2.2635821151313915,0.4681643773585719,-0.6931471805599452,-0.4818380868927385
186124,44215,2019-07-16,1,0.0010537407797681,949,0.0769230769230769,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,1.8371841365915944,0.0696280737771841,-0.4054651081081641,-0.2623642644674908
186124,49338,2019-07-16,1,0.0010537407797681,949,0.2,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,1.878950535410369,0.0,0.0,-1.6094379124341005
186124,48774,2019-07-16,1,0.0010537407797681,949,0.1666666666666666,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,0.6079632603680665,0.0413474359713746,-0.6246793812824842,-1.4181280769811997
186124,48496,2019-07-16,1,0.0010537407797681,949,0.1,0,-2.20477408899489,1.1266403794421531,-1.570821300878421,-0.5901114733094693,0.2458750040850663,-1.0009476009428715,-2.1239496800744764
188638,46554,2019-07-20,1,0.001039501039501,962,0.1428571428571428,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,1.7361502746508022,-0.1020001862568329,-0.8873031950009029,0.0
188638,46484,2019-07-20,1,0.001039501039501,962,0.25,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,1.3586069213401764,0.2808123172540542,-1.669157147135723,0.7832982775542425
188638,46016,2019-07-20,1,0.001039501039501,962,0.125,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,1.71188494013527,0.0,0.0,-0.5306282510621703
188638,45672,2019-07-20,1,0.001039501039501,962,0.125,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,-0.1593820675205572,0.1834993410259691,-2.860839410331148,-0.9760099665757777
188638,45120,2019-07-20,1,0.001039501039501,962,0.1428571428571428,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,-0.9729511313616382,0.9092675490369894,-2.710866743739987,5.360264642683239
188638,45022,2019-07-20,1,0.001039501039501,962,0.0909090909090909,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,1.7371351347206825,-0.058282603052137,-0.1823215567939546,0.0741079721537216
188638,44948,2019-07-20,1,0.001039501039501,962,0.5,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,1.5448193448601713,0.5707555610033389,-2.197224577336219,0.2528353411216129
188638,44792,2019-07-20,1,0.001039501039501,962,0.1111111111111111,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,1.593350013891235,0.045971415895746,-0.6931471805599456,0.2876820724517808
188638,44755,2019-07-20,1,0.001039501039501,962,0.25,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,-0.1337117290993557,,3.1354942159291497,-1.443261185726568
188638,48813,2019-07-20,1,0.001039501039501,962,0.1428571428571428,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,1.1406838970970026,-0.547866290633944,0.5108256237659909,0.9650808960435872
188638,48496,2019-07-20,1,0.001039501039501,962,0.1,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,-0.538510133803338,0.2291702206648512,-1.5770726279320693,-1.5559085022855743
188638,48473,2019-07-20,1,0.001039501039501,962,0.0277777777777777,0,-1.675718674336378,0.9723656674881116,-2.1262969589613405,-0.033629527335261,-0.9392132920839542,0.3302416868705768,3.1354942159291497
48580,41508,2019-08-12,1,0.001577287066246,634,0.2,0,,,5.017279836814924,0.7250092632606076,,4.060443010546419,0.8449531934279495
48580,42334,2019-08-12,1,0.001577287066246,634,0.3333333333333333,0,,,5.017279836814924,1.5373269836179069,,2.3978952727983707,-0.2598251179488153
48580,42357,2019-08-12,1,0.001577287066246,634,0.0714285714285714,0,,,5.017279836814924,1.878950535410369,,0.6931471805599453,0.6931471805599453
48580,43751,2019-08-12,1,0.001577287066246,634,0.2,0,,,5.017279836814924,0.8192960884378486,,4.605170185988092,0.2760004148661954
48580,44306,2019-08-12,1,0.001577287066246,634,0.3333333333333333,0,,,5.017279836814924,2.648213694852414,,0.6931471805599453,0.3227733922630511
48580,44366,2019-08-12,1,0.001577287066246,634,0.2,0,,,5.017279836814924,1.878950535410369,,1.0986122886681098,0.0
48580,44680,2019-08-12,1,0.001577287066246,634,0.0017182130584192,0,,,5.017279836814924,-0.705913778494593,,6.863803391452954,2.9432283252655447
48580,233851,2019-08-12,1,0.001577287066246,634,0.0384615384615384,0,,,5.017279836814924,0.4558720099802681,,5.049856007249537,0.0
48580,219091,2019-08-12,1,0.001577287066246,634,0.25,0,,,5.017279836814924,0.948394239082188,,4.174387269895637,0.0
48580,172558,2019-08-12,1,0.001577287066246,634,0.25,0,,,5.017279836814924,1.399928491897879,,3.784189633918261,-0.6931471805599453
48580,152211,2019-08-12,1,0.001577287066246,634,0.0476190476190476,0,,,5.017279836814924,-1.9116274302028924,,8.059276223305648,1.073919676077738
48580,142755,2019-08-12,1,0.001577287066246,634,0.125,0,,,5.017279836814924,-2.644290656187762,,8.941545475242885,0.7308105169348398
48580,135725,2019-08-12,1,0.001577287066246,634,0.1428571428571428,0,,,5.017279836814924,1.1540288345116403,,2.8903717578961645,-1.0986122886681098
48580,131846,2019-08-12,1,0.001577287066246,634,0.0263157894736842,0,,,5.017279836814924,-2.380953820215624,,8.7879833961978,0.6931471805599454
88628,42709,2019-08-22,1,0.0019157088122605,522,0.2,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,0.8465875187907186,-0.1270307830311849,0.1541506798272582,-1.6094379124341005
88628,42924,2019-08-22,1,0.0019157088122605,522,0.1428571428571428,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,0.6408666896941267,-0.211727401330949,0.6045937832185002,0.2876820724517808
88628,43253,2019-08-22,1,0.0019157088122605,522,0.2,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,-0.4456274614497675,0.3040013901982165,0.0689928714869516,0.0329034011069451
88628,44680,2019-08-22,1,0.0019157088122605,522,0.0017182130584192,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,1.64408842959356,2.350002208088153,-4.784361849773118,-0.3459972244195528
88628,44737,2019-08-22,1,0.0019157088122605,522,0.0769230769230769,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,-1.8871865692894836,0.156122032774221,0.1588816170958402,0.0848775742470344
88628,44870,2019-08-22,1,0.0019157088122605,522,0.125,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,-2.179947468092433,0.1628685141145269,0.118990661094271,-0.0555305669136796
88628,128025,2019-08-22,1,0.0019157088122605,522,0.1428571428571428,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,-2.976149082297922,-0.3545797191915874,0.7248103799365779,-0.3829922522561064
88628,124956,2019-08-22,1,0.0019157088122605,522,0.1428571428571428,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,-0.8799561025924881,0.1369181126606712,0.2275650765720875,0.2105080041426701
88628,110439,2019-08-22,1,0.0019157088122605,522,0.2,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,0.9736183018219036,-0.0926143587013779,-0.2876820724517808,-0.3677247801253172
88628,109597,2019-08-22,1,0.0019157088122605,522,0.2,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,1.031510999821979,,2.70805020110221,1.0986122886681096
88628,103032,2019-08-22,1,0.0019157088122605,522,0.1428571428571428,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,1.878950535410369,,0.6931471805599453,0.0
88628,95668,2019-08-22,1,0.0019157088122605,522,0.1428571428571428,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,-0.0541805819028502,-0.0393382075162931,0.3976829676661095,0.0988109239207846
88628,92667,2019-08-22,1,0.0019157088122605,522,0.2,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,0.9092878051323672,-0.2731876424412124,-0.5930637220029626,-2.6390573296152584
88628,81372,2019-08-22,1,0.0019157088122605,522,0.2,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,1.698371940305672,0.2981418923544263,-0.6190392084062237,-1.09861228866811
88628,74969,2019-08-22,1,0.0019157088122605,522,0.0526315789473684,0,0.2011288014516098,0.8027171756220488,-1.1375277049177832,-1.2004661278853208,0.0342213670255855,-0.0256026397145054,0.7884573603642704
277561,211383,2019-09-24,4,0.015636145030292,94,0.0689655172413793,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,1.5448193448601713,-0.3341311905501978,0.4054651081081645,0.0
277561,229069,2019-09-24,4,0.015636145030292,94,0.2666666666666666,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,-1.3361718042021489,-0.188468237221987,0.4949036707554057,-10.210015912784268
277561,229066,2019-09-24,3,0.0145824042505238,94,0.1666666666666666,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,-1.8323637660771444,-0.1524359743620369,0.4647365497451794,-11.067372467820434
277561,242856,2019-09-24,3,0.0145824042505238,94,0.25,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,-1.1492199319265797,0.1367609995717056,0.0936057031122938,0.0
277561,242859,2019-09-24,3,0.0145824042505238,94,0.2,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,-1.1187003288939403,-0.2632339068218801,0.4703905512857727,0.0
277561,52388,2019-09-24,3,0.0136077474643691,94,0.0050420168067226,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,1.094799989834069,0.5473642188197415,1.483811699316691,-4.564348191467836
277561,44680,2019-09-24,3,0.0136077474643691,94,0.0051282051282051,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,0.7022213952238909,-1.0193391452410183,3.111043120064985,-6.434546518787453
277561,51573,2019-09-24,3,0.0136077474643691,94,0.0050420168067226,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,1.4533309832531314,1.4050916649658542,-3.552964270134137,-5.655991810819852
277561,56260,2019-09-24,3,0.0136077474643691,94,0.0050675675675675,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,1.4219897009797549,-0.0967763020345433,0.5877866649021186,-5.41164605185504
277561,125505,2019-09-24,2,0.0126666954382633,94,0.125,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,0.3724922493041926,-0.0849044476262322,0.4528673470027478,-4.574710978503383
277561,125851,2019-09-24,2,0.0126666954382633,94,0.2,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,0.7365484493338335,-0.112715703361347,0.5007752879124894,-4.532599493153256
277561,242885,2019-09-24,2,0.0126666954382633,94,0.1538461538461538,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,-0.0929277715369385,-0.0258006899225055,0.3296867992210854,0.0
277561,138540,2019-09-24,2,0.0126666954382633,94,0.0909090909090909,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,0.6754213564943035,-0.212105929877707,0.6061358035703162,-4.997212273764115
277561,243330,2019-09-24,2,0.0126666954382633,94,0.2,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,1.64989174295327,0.6611898497697578,-0.4054651081081646,0.0
277561,44737,2019-09-24,2,0.0125540066846009,94,0.1333333333333333,0,-2.8439977513150274,1.3082200516432352,-0.4999475056188061,-3.685293195151107,-0.486179596889297,0.4886315416122251,-8.624252263709645
208911,74969,2019-09-27,3,0.0126171366495298,109,0.1578947368421052,0,-1.4951192027561926,0.9479325907292344,-0.3322409186014505,0.2568133422922875,0.4265097001844391,-1.0170770434040677,-5.899897353582492
208911,42449,2019-09-27,2,0.0112027094925284,109,0.25,0,-1.4951192027561926,0.9479325907292344,-0.3322409186014505,1.5976447315276163,0.0042947176363812,1.4350845252893227,-1.0986122886681098
208911,92040,2019-09-27,2,0.0112027094925284,109,0.1538461538461538,0,-1.4951192027561926,0.9479325907292344,-0.3322409186014505,-0.273152847074828,0.3511993406468188,-0.2198594761130206,-8.329899292995725
208911,95967,2019-09-27,2,0.0112027094925284,109,0.1818181818181818,0,-1.4951192027561926,0.9479325907292344,-0.3322409186014505,-1.5439819135275077,-0.2294212909753112,0.3801873009238958,-6.62273632394984
208911,56260,2019-09-27,2,0.0105887390836069,109,0.0033840947546531,0,-1.4951192027561926,0.9479325907292344,-0.3322409186014505,1.4219897009797549,-0.0967763020345433,0.5877866649021186,-5.3981627015177525
208911,44355,2019-09-27,2,0.0105887390836069,109,0.25,0,-1.4951192027561926,0.9479325907292344,-0.3322409186014505,1.269319327906986,-0.0384301644651152,0.9162907318741552,-3.871201010907891
208911,44680,2019-09-27,2,0.0105887390836069,109,0.0034246575342465,0,-1.4951192027561926,0.9479325907292344,-0.3322409186014505,0.7995101009891192,-0.9220504394757902,3.1403135023650983,-6.410174881966167
208911,52388,2019-09-27,2,0.0105887390836069,109,0.0033670033670033,0,-1.4951192027561926,0.9479325907292344,-0.3322409186014505,1.094799989834069,0.1795661021556606,1.4907803686327847,-2.079441541679836
208911,51573,2019-09-27,2,0.0105887390836069,109,0.0033670033670033,0,-1.4951192027561926,0.9479325907292344,-0.3322409186014505,1.4685790435209716,1.0915030186839485,-3.157000421150113,-4.624972813284271
136756,41597,2019-10-02,1,0.0014144271570014,707,0.025,0,,,4.219507705176107,0.3935684895726116,-0.7966309366253348,0.9808292530117262,0.6931471805599453
136756,49642,2019-10-02,1,0.0014144271570014,707,0.1111111111111111,0,,,4.219507705176107,1.1894877893445572,-0.0514354649175048,0.9873866535578856,3.20545280453606
136756,48588,2019-10-02,1,0.0014144271570014,707,0.1428571428571428,0,,,4.219507705176107,1.8532481361372768,0.0497419535259464,-0.064538521137571,0.4700036292457354
136756,48496,2019-10-02,1,0.0014144271570014,707,0.1,0,,,4.219507705176107,-0.8732021811684693,-0.1957443300586604,0.6840449249151801,0.7814846418176318
136756,48473,2019-10-02,1,0.0014144271570014,707,0.0263157894736842,0,,,4.219507705176107,1.1387000647069685,-0.3215824269489258,0.5389965007326873,-3.4657359027997265
136756,48293,2019-10-02,1,0.0014144271570014,707,0.05,0,,,4.219507705176107,-1.5983490456847054,0.0283621257719994,0.0328071750471128,0.1736031057540739
136756,48155,2019-10-02,1,0.0014144271570014,707,0.1428571428571428,0,,,4.219507705176107,1.878950535410369,0.3341311905501978,0.0,0.0
