a_id,role,group,n_days,total_hits,mean_block_rate,mean_robots_rate,ever_robots,n_block_days,n_429_days,robots_trend,block_trend,n_events,d_robots,z_robots,d_loghits,d_p404,firstblock_d_robots
41546,verified_human,control,780,10360,0.01972832722832723,0.0,0,27,0,0.0,1.0,15.0,0.0,0.0,-0.033451356986137534,-0.022746031746031736,0.0
41805,verified_human,control,802,78760,0.006192291792797483,0.0,0,62,0,0.0,1.0,6.0,0.0,0.0,0.19599260593607673,-0.013767998194217132,0.0
41886,verified_human,control,896,80866,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
42367,verified_human,control,909,65504,0.004558064761778315,0.0,0,56,0,0.0,1.0,7.0,0.0,0.0,0.19580228205100442,0.011185381336414845,0.0
44737,verified_human,control,1065,405030,0.011572750637385842,0.006105747746327037,1,93,0,-1.0,0.0,12.0,-0.00021535212880547175,0.06736926349575449,0.06916136605265699,-0.012475436634091971,0.0
44870,verified_human,control,979,93866,0.01105627020750184,0.0,0,36,0,0.0,1.0,21.0,0.0,0.0,0.06354128231190662,-0.006002681085993545,0.0
46016,verified_human,control,661,53741,0.009872976305363447,0.0,0,92,4,0.0,1.0,12.0,0.0,0.0,-0.017298113411783556,-0.004015689577322265,0.0
46093,verified_human,control,594,10849,0.0009687662533190988,7.1290063272916e-05,1,4,0,-1.0,0.0,3.0,0.0,0.0,0.019839671318214142,-0.04879001866301333,0.0
47752,verified_human,control,734,52432,0.005193559766117181,0.0,0,87,13,0.0,1.0,22.0,0.0,0.0,-0.03406462306995708,0.005702570214945863,0.0
48389,verified_human,control,814,59172,0.0012415456425703786,0.0,0,59,0,0.0,0.0,19.0,0.0,0.0,-0.06953739411270599,0.004562625935052717,0.0
48832,verified_human,control,655,49092,0.0017477101047707105,0.0,0,57,1,0.0,1.0,15.0,0.0,0.0,0.07677615140747941,-0.0007394099463076698,0.0
49819,verified_human,control,1040,25123,0.001223126862228837,0.0,0,23,0,0.0,0.0,16.0,0.0,0.0,-0.06498402883873602,0.0025302498125276303,0.0
50314,verified_human,control,839,15505,0.0041212653754488324,0.0,0,18,0,0.0,1.0,12.0,0.0,0.0,0.15997244878922376,0.06604844983856537,0.0
50842,verified_human,control,125,45569,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
51853,verified_human,control,797,29306,0.011875058763404304,0.0,0,72,0,0.0,1.0,6.0,0.0,0.0,0.48913729300591896,0.01090827543270186,0.0
52241,verified_human,control,559,42836,0.007156288463758189,0.0,0,70,0,0.0,1.0,21.0,0.0,0.0,0.024081536799286946,-0.008762972891885514,0.0
52842,verified_human,control,824,52432,0.0014482233025353845,0.0,0,91,0,0.0,1.0,19.0,0.0,0.0,-0.16801851085227376,-0.0024349783476881664,0.0
53301,verified_human,control,102,46175,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
54728,verified_human,control,826,57933,0.0026340009245497927,0.0,0,70,4,0.0,1.0,20.0,0.0,0.0,0.030380944762523,0.001374127623584271,0.0
54730,verified_human,control,662,49414,0.006899669474074437,0.0,0,68,0,0.0,1.0,22.0,0.0,0.0,0.04398740278970267,-0.013134390512669559,0.0
55369,verified_human,control,835,231383,0.0002410693963168647,0.0,0,15,0,0.0,-1.0,6.0,0.0,0.0,0.9528468939126838,0.03484849900158793,0.0
55646,verified_human,control,679,66871,0.004082780261967284,0.0,0,64,1,0.0,1.0,9.0,0.0,0.0,0.0671627850189281,0.001518981389015482,0.0
77835,verified_human,control,138,9300,0.006418209817323367,0.0,0,17,0,0.0,0.0,9.0,0.0,0.0,-0.17346312912906753,0.072107103415534,0.0
86410,verified_human,control,561,12467,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
90420,verified_human,control,741,140157,0.0044819434851110385,9.24334017340506e-06,1,50,0,0.0,-1.0,9.0,0.0,0.0,0.29135437512122536,-0.031975755760573155,0.0
91607,verified_human,control,144,10437,0.00683036732831394,0.003472222222222222,1,1,0,0.0,0.0,1.0,0.0,0.0,1.9465177665100974,0.0,-0.016666666666666666
99238,verified_human,control,659,167831,0.0001748836089260394,0.0,0,10,0,0.0,-1.0,5.0,0.0,0.0,-0.28756841805752253,0.10906009210319881,0.0
120176,verified_human,control,276,30107,0.0030543662960166675,0.0,0,42,0,0.0,-1.0,3.0,0.0,0.0,-0.09648831813683618,0.06841146808167493,0.0
124956,verified_human,control,848,37738,0.022918013087899706,0.0,0,49,0,0.0,1.0,5.0,0.0,0.0,0.8173193438176988,-0.06159577303102043,0.0
132101,verified_human,control,563,9976,0.00250522239378976,0.0,0,12,0,0.0,0.0,10.0,0.0,0.0,0.2363688139180859,-0.0017757589221337508,0.0
134587,verified_human,control,548,19497,1.2900263730621343e-05,0.0,0,2,0,0.0,-1.0,2.0,0.0,0.0,-0.10362634669716853,-0.01715117425347568,0.0
136473,verified_human,control,139,9923,2.4893579945731995e-05,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,-0.6845209656652491,0.021719820126251378,0.0
142755,verified_human,control,1042,159101,0.002837409088136387,9.50190988388666e-06,1,51,0,0.0,1.0,3.0,0.0,0.0,0.8081049554475825,-0.022751461890068787,0.0
144036,verified_human,control,165,28875,0.011255411255411256,0.0,0,2,0,0.0,0.0,2.0,0.0,0.0,-0.9946310660727335,0.0,0.0
147571,verified_human,control,534,8027,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
163607,verified_human,control,374,26151,0.08400197219860411,0.0,0,323,0,0.0,-1.0,3.0,0.0,0.0,-0.4344793505820608,-0.10567395343241555,0.0
172015,verified_human,control,689,133303,3.257864893085019e-06,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.5099234386495946,0.0,0.0
172787,verified_human,control,201,17436,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
172877,verified_human,control,55,16133,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
185590,verified_human,control,264,171341,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
205653,verified_human,control,502,35018,3.635880114791828e-06,0.0,0,2,0,0.0,-1.0,0.0,,,,,0.0
206631,verified_human,control,594,79358,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
224936,verified_human,control,732,54793,0.0015699563918604752,0.06288164030581614,1,10,0,1.0,-1.0,7.0,0.0067151213679982,0.04822747094881624,0.5378375346901544,0.004080124418476852,0.0008595201372832269
242852,verified_human,control,479,13588,0.00018978933383943824,0.0025522519170024026,1,1,0,-1.0,0.0,1.0,0.0,0.0,0.05026288565618131,0.0,0.0
244236,verified_human,control,989,130040,0.0006820087897632653,0.0,0,79,0,0.0,1.0,18.0,0.0,0.0,-0.01188591804005807,0.0035373116482212666,0.0
305484,verified_human,control,662,160236,0.0033936482587846417,5.912227076817566e-07,1,64,0,0.0,-1.0,13.0,0.0,0.5593481407513495,0.18331230587543995,-0.002266870731559747,0.0
311820,verified_human,control,558,16914,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
334159,verified_human,control,637,14145,0.0013821053436899775,0.0003669799588166935,1,6,0,1.0,1.0,6.0,0.0,0.0,-0.005041775269907271,0.09962728133830628,0.0
341235,verified_human,control,982,414758,0.0030006619741806445,0.0,0,51,0,0.0,0.0,3.0,0.0,0.0,0.08329436990397188,0.03093878658189801,0.0
372518,verified_human,control,440,10051,0.00015810276679841898,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,-0.23182213720481393,-0.09099965493790552,0.0
386626,verified_human,control,406,27963,0.0009169698767444082,0.0,0,27,0,0.0,-1.0,5.0,0.0,0.0,0.6753601953005004,0.002957274483425744,0.0
389622,verified_human,control,562,173337,0.000386307310265932,0.0,0,21,0,0.0,-1.0,5.0,0.0,0.0,0.10204881604687017,0.0002410108742848041,0.0
399612,verified_human,control,432,53497,0.02801268442925647,0.0,0,239,0,0.0,-1.0,18.0,0.0,0.0,0.263531186823729,0.0006901080292662066,0.0
400797,verified_human,control,626,96362,0.0006187306495142004,2.6187608023883097e-06,1,44,0,0.0,-1.0,8.0,0.0,0.8838739453359623,0.5654002650772461,0.0002666025643612577,5.46448087431694e-05
411688,verified_human,control,564,16008,0.0006506698361807598,0.0,0,5,0,0.0,0.0,5.0,0.0,0.0,-0.19567519484624638,-0.033404202229304646,0.0
416103,verified_human,control,874,25001,0.005340773228439744,3.46716593856182e-05,1,40,0,0.0,1.0,24.0,-0.0002525252525252525,0.17410473342738422,-0.06965041131210759,-0.01831041486031452,0.0
427332,verified_human,control,402,8981,9.8322616168171e-06,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.37410997707667093,-0.004070411042645959,0.0
438996,verified_human,control,586,48651,0.00010790817735181342,0.0,0,10,0,0.0,-1.0,4.0,0.0,0.0,-0.0273959684834304,-0.00015928817076366335,0.0
452995,verified_human,control,954,12368,0.0,0.00809576014378861,1,0,0,1.0,0.0,0.0,,,,,
467062,verified_human,control,432,21034,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
467829,verified_human,control,395,128221,0.0025429236688659603,0.0,0,4,0,0.0,0.0,2.0,0.0,0.0,0.11114747066927277,-0.003278188795448384,0.0
528932,verified_human,control,375,17136,0.0002564102564102564,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.24362032587015214,-0.005605102257326598,0.0
4992688,verified_human,control,347,24935,7.585591963496499e-05,0.0,0,2,0,0.0,-1.0,2.0,0.0,0.0,0.03335253816386308,-0.006215724464027003,0.0
27281057,verified_human,control,494,32228,0.0009852870773792738,0.0,0,4,0,0.0,0.0,3.0,0.0,0.0,-0.20681224480549756,0.022237247734536503,0.0
60820005,verified_human,control,929,227075,0.0018883315483262785,0.0035610574275112467,1,48,0,1.0,-1.0,7.0,0.00010918105450475292,0.0029342692167245174,0.1564137532260665,0.0018899820716997313,0.0
70739134,verified_human,control,348,9192,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
152570996,verified_human,control,836,15968,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
152950980,verified_human,control,754,315382,0.012885869320071273,0.0,0,34,0,0.0,1.0,22.0,0.0,0.0,-0.03047865022266413,0.005363165287250834,0.0
157989255,verified_human,control,477,15887,0.00026198721172051144,0.0,0,9,0,0.0,-1.0,7.0,0.0,0.0,-0.12006453844297996,-0.030193275388234686,0.0
164482463,verified_human,control,167,11677,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
219953046,verified_human,control,417,233399,0.0010048681609557072,0.0,0,6,0,0.0,0.0,5.0,0.0,0.0,0.02458169550557172,0.034420504188404054,0.0
223495843,verified_human,control,651,109735,0.00044049455399524073,0.0,0,2,0,0.0,0.0,2.0,0.0,0.0,0.11529252185343353,0.0017505512965432929,0.0
224157523,verified_human,control,906,466187,0.006437308378267589,0.0016670350478399695,1,142,0,-1.0,-1.0,11.0,0.003247770897511884,0.18872000254021887,-0.1347484520139954,0.006385102127940359,0.00010622263951418134
224189473,verified_human,control,668,135595,0.001536412545923504,0.0,0,9,0,0.0,0.0,3.0,0.0,0.0,0.41105825487643877,0.009910987942751982,0.0
237682854,verified_human,control,311,9554,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
253405494,verified_human,control,690,503571,0.012471950472572674,0.0013043478260869566,1,177,0,-1.0,-1.0,11.0,0.0,0.0,0.02604058369120513,0.06198139514402739,-0.04090909090909091
303209220,verified_human,control,327,44382,0.0007164648717806508,1.0987483845056253e-05,1,30,0,-1.0,-1.0,7.0,0.0,1.2353944640776013,0.43767163843252577,0.001368642649426714,0.00011976357391111316
315836745,verified_human,control,354,15526,0.0004519774011299435,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,-0.09577543720194548,-0.06246683322351143,0.0
363560149,verified_human,control,559,73263,0.000983687987325733,0.0,0,12,0,0.0,-1.0,8.0,0.0,0.0,0.16184322993879507,0.019860188327194654,0.0
376168733,verified_human,control,288,22227,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
379399457,verified_human,control,842,562091,0.010255104529092975,0.00034479016674851976,1,251,0,-1.0,-1.0,4.0,1.6030384336709276e-05,0.07491990653279426,-0.7587193918450355,0.023757524927403385,0.00030255236116071157
424079174,verified_human,control,519,182119,0.00019001121012402391,0.0,0,6,0,0.0,-1.0,6.0,0.0,0.0,-0.4307862246914194,0.018249371639831324,0.0
482827421,verified_human,control,467,58693,3.129597663476526e-05,0.0,0,2,0,0.0,0.0,2.0,0.0,0.0,-0.09899195237662584,-0.005361558232617263,0.0
492498141,verified_human,control,611,194103,0.007333431802680746,4.228347960926194e-06,1,71,0,-1.0,-1.0,15.0,-1.807003620809174e-21,0.5611488250559146,0.44424436294868463,0.005683020198819717,0.0
496549942,verified_human,control,819,514040,0.013333844280745431,0.0004199238768442402,1,147,0,-1.0,0.0,18.0,1.1230102005621588e-05,0.1251295710475208,0.06379217379443777,0.023684985521991386,-0.00935251638618515
532298668,verified_human,control,818,197671,0.001972173062761342,7.640586797066015e-05,1,41,0,0.0,0.0,25.0,0.0,0.0,0.09480105689502348,-0.0011937405624012618,0.0
536422936,verified_human,control,332,59866,0.0006370469992646229,0.0,0,27,0,0.0,-1.0,6.0,0.0,0.0,0.9039528796490429,-0.0068194156117446355,0.0
545788044,verified_human,control,261,22580,0.00011006401561124199,0.0,0,2,0,0.0,0.0,1.0,0.0,0.0,-0.4735674317691032,-0.0014814814814814816,0.0
599518550,verified_human,control,336,29891,0.00030123290992856215,0.0,0,2,0,0.0,0.0,2.0,0.0,0.0,-0.07101773570331771,-0.05359617017459789,0.0
610047597,verified_human,control,837,89926,3.657014321089831e-05,0.0,0,4,0,0.0,0.0,3.0,0.0,0.0,0.22879985346081413,-0.00036231884057971015,
621578854,verified_human,control,438,94471,0.2352990860924075,0.0001336283140682029,1,135,0,0.0,-1.0,5.0,-8.298755186721991e-05,0.029297938099376065,0.2085873610802224,0.07284890329425267,0.0006472491909385112
671804639,verified_human,control,790,554405,0.006865696772364787,0.0005294825041722135,1,91,0,1.0,0.0,7.0,0.0003648031527103384,0.4517111923148901,0.3933245871198672,-0.031242079637212504,0.0005747126436781609
684833553,verified_human,control,219,17689,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
702135025,verified_human,control,209,15166,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
703656949,verified_human,control,489,97631,2.2989221274080675e-06,0.0,0,2,0,0.0,-1.0,2.0,0.0,0.0,-0.11630057518824088,-0.0015908506563159413,0.0
738379012,verified_human,control,666,291854,0.0005276606177824252,0.0,0,45,0,0.0,-1.0,16.0,0.0,0.0,0.23195157675134873,0.004993276806816235,0.0
770279182,verified_human,control,806,819344,0.0009050303677354597,0.0,0,134,0,0.0,1.0,36.0,0.0,0.0,0.07496601047062329,0.012920107127707992,0.0
778614891,verified_human,control,354,50476,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
814812273,verified_human,control,305,19387,0.0012295081967213116,0.0,0,2,0,0.0,0.0,2.0,0.0,0.0,-0.09628107475090458,0.0,0.0
878445230,verified_human,control,756,446287,0.003424313158060661,0.007222512975873339,1,99,0,1.0,-1.0,11.0,0.0017284989652126403,0.0526001371500165,0.1494425495189905,0.007976537111106703,-0.0012612238018005653
931056605,verified_human,control,172,43204,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
935065722,verified_human,control,710,389593,0.008679224369951557,0.00042984379370599374,1,262,0,-1.0,-1.0,19.0,1.736455151064385e-06,0.005844254367363786,0.09943586509536033,0.01750786284094019,0.0101408247794063
939605614,verified_human,control,734,189862,0.0026286326566268147,0.0,0,75,0,0.0,1.0,22.0,0.0,0.0,0.11489886918061253,-0.003543073808790272,0.0
939834965,verified_human,control,374,91223,0.003928801612621949,0.0,0,50,0,0.0,-1.0,4.0,0.0,0.0,-0.11009645424043346,-0.01442608219281743,0.0
939899657,verified_human,control,552,33876,0.020387278983977502,9.057971014492754e-05,1,31,0,0.0,0.0,8.0,0.0,0.0,0.20625829400783208,0.031330426168438015,0.0
1032111909,verified_human,control,67,17470,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1072855280,verified_human,control,210,12073,0.00017006802721088434,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,-1.601976277390009,0.0,0.0
1202921625,verified_human,control,164,32644,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1206109632,verified_human,control,188,18099,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1216168929,verified_human,control,223,152227,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1292733028,verified_human,control,696,296414,0.0019719646724687587,0.00021363436225435667,1,60,0,0.0,0.0,6.0,0.003645833333333334,0.6922353954293695,-0.0014910245845786523,0.01278748703621979,0.0
1306399505,verified_human,control,505,21044,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1392108840,verified_human,control,680,797974,0.00577947706847131,0.0,0,124,0,0.0,-1.0,6.0,0.0,0.0,-0.2781226322931641,-0.0015226915749106515,0.0
1392108946,verified_human,control,557,83596,0.00594712130005104,0.007747338684283665,1,30,0,-1.0,0.0,3.0,0.0,0.0,0.21984228684727425,0.019415807560137457,-0.014078932674086594
1392110550,verified_human,control,225,65418,0.0001877441269344007,0.006666666666666667,1,11,0,0.0,-1.0,3.0,0.0,0.0,-1.1890109128872233,0.03976230298058406,
1392115226,verified_human,control,649,265593,0.0003599018258278255,0.0,0,37,0,0.0,-1.0,15.0,0.0,0.0,-0.2009738745923057,0.00871610726461695,0.0
1392116822,verified_human,control,683,582778,0.0010900973058493417,0.0,0,137,0,0.0,1.0,37.0,0.0,0.0,-0.015062522772877472,-0.004242811686449086,0.0
1392121344,verified_human,control,402,19616,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1392123240,verified_human,control,632,169444,0.004283845686180704,0.0,0,50,0,0.0,-1.0,7.0,0.0,0.0,-0.26203380108220714,0.009182023398964165,0.0
1392127002,verified_human,control,448,11817,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1392138525,verified_human,control,634,50512,0.0025937515417047887,0.0001971608832807571,1,14,0,0.0,0.0,13.0,0.0,0.0,0.08489572163455308,-0.010571280041937005,0.0
1392141981,verified_human,control,510,152475,0.0015206066644381608,2.157430144771406e-05,1,45,0,-1.0,-1.0,8.0,-8.025682182985554e-05,0.25422583875148996,0.3970590218893735,0.02301609247040936,
1392169660,verified_human,control,552,52551,0.010732966661302561,0.0,0,30,0,0.0,0.0,19.0,0.0,0.0,-0.04566554328579444,-0.0019063821134401742,0.0
1393227853,verified_human,control,258,9470,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1394373887,verified_human,control,585,86827,0.009958831708081421,0.0,0,31,0,0.0,0.0,19.0,0.0,0.0,-0.11856041627604959,0.013747523774725422,0.0
1395980024,verified_human,control,157,19609,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1397145929,verified_human,control,418,93049,0.0005801805595504557,0.0,0,11,0,0.0,-1.0,6.0,0.0,0.0,0.48894152670207447,-0.020745502239752356,0.0
1397403191,verified_human,control,114,11277,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1402214430,verified_human,control,181,20674,8.135327290780865e-05,0.0,0,2,0,0.0,0.0,1.0,0.0,0.0,-0.021516178841831213,-0.012878988518588074,0.0
1405621062,verified_human,control,103,10251,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1411192451,verified_human,control,287,95704,0.007303907057161017,0.0,0,14,0,0.0,0.0,5.0,0.0,0.0,0.010720056107176213,0.0009723125237125213,0.0
1417253430,verified_human,control,623,500394,0.0015279816264217227,0.00023766376674853328,1,64,0,0.0,-1.0,6.0,0.002567542510607201,0.6635119725235493,-0.02580641655566218,0.00040270413795999714,0.0
1418982164,verified_human,control,145,12032,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1419043042,verified_human,control,625,84433,0.00014778812768626013,0.0,0,4,0,0.0,-1.0,4.0,0.0,0.0,-0.10814248059863596,0.01910446672329752,0.0
1451434617,verified_human,control,525,59727,0.0011096772420062051,0.00038095238095238096,1,12,0,0.0,-1.0,9.0,-0.0044444444444444444,0.35969806102752777,0.23925246129158462,-0.009575144560631589,0.0
1529507446,verified_human,control,95,83419,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1537993702,verified_human,control,234,28828,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1587928377,verified_human,control,555,442894,0.001955682873107697,0.0,0,34,0,0.0,-1.0,7.0,0.0,0.0,0.502748438069513,-0.0006716082705692007,0.0
1592771804,verified_human,control,653,1323895,0.0020762820418438297,0.020762273900348006,1,121,0,1.0,-1.0,18.0,0.0006268899322923278,0.023367616052035994,0.03354253227300605,0.0011066798013561303,0.0
1593365570,verified_human,control,552,296934,0.0001226003228010394,4.117259552042161e-05,1,22,0,0.0,-1.0,17.0,0.0,0.0,0.346672399513974,-0.0005622471191148129,0.0
1607653276,verified_human,control,92,13811,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1644150061,verified_human,control,248,9152,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1722770762,verified_human,control,334,64184,0.0014656143801864317,6.827162002525561e-05,1,13,0,-1.0,-1.0,11.0,0.0,0.0,-0.3047877150386771,0.002719904053392001,0.00022675736961451246
1771000163,verified_human,control,542,50909,0.0035068129983500313,0.09730781958174185,1,51,0,1.0,1.0,12.0,0.035034745415344036,1.1411172184196998,-0.09629591467251182,0.031281475270691854,0.13566609797022572
1771034425,verified_human,control,507,32260,5.257966549595769e-05,0.0,0,2,0,0.0,0.0,2.0,0.0,0.0,-0.1424327906881091,0.0,0.0
1796419999,verified_human,control,534,218933,0.00012576331901638805,0.0,0,28,0,0.0,-1.0,5.0,0.0,0.0,-0.44680352337651874,0.00020447200414307684,0.0
1854931390,verified_human,control,265,9810,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1868410263,verified_human,control,458,21001,0.0002223416409737401,0.0,0,4,0,0.0,-1.0,4.0,0.0,0.0,-0.2712231399377121,0.15552844776663147,0.0
1871183427,verified_human,control,154,66684,0.00024495588763011306,0.0,0,6,0,0.0,0.0,4.0,0.0,0.0,0.03373954604908069,-0.020702557779155424,0.0
1877990246,verified_human,control,178,115901,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1878057542,verified_human,control,64,11935,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1878058290,verified_human,control,63,8315,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
1880247611,verified_human,control,85,16216,4.687133817670495e-05,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,-1.3210845572736618,-0.026659055601877965,0.0
1911483289,verified_human,control,128,16770,7.301401869158878e-05,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.34871631767127376,0.0,0.0
1937099979,verified_human,control,55,44184,0.00025594864429633106,0.0,0,12,0,0.0,-1.0,1.0,0.0,0.0,0.5390761770133841,0.0067300933751649784,0.0
2004412586,verified_human,control,536,185481,1.881599725374851e-06,8.884150675195451e-05,1,2,0,0.0,-1.0,2.0,0.0,0.0,-0.07523349717627204,-0.02239879204421722,0.0
2004478653,verified_human,control,223,268038,0.0003273389300917536,0.0,0,16,0,0.0,-1.0,5.0,0.0,0.0,-0.5522165417851648,0.0034739517271395967,0.0
2004478956,verified_human,control,397,154068,0.00043247481042135326,0.0,0,26,0,0.0,-1.0,6.0,0.0,0.0,-0.5042703635817604,-0.0034653209840052727,0.0
2004731645,verified_human,control,338,201319,0.0008761238564402348,0.0,0,38,0,0.0,-1.0,9.0,0.0,0.0,-0.14978285768012287,-0.0008000556005646953,0.0
2004780153,verified_human,control,443,433048,0.00033364606136574007,0.0,0,60,0,0.0,-1.0,8.0,0.0,0.0,-0.1428555301752641,-0.000877833153747328,0.0
2004869018,verified_human,control,206,196607,0.0004057424094659522,0.0,0,15,0,0.0,-1.0,5.0,0.0,0.0,-0.361802676341313,0.002704757827414155,0.0
2005912533,verified_human,control,564,16896,2.605556826558886e-05,0.0,0,2,0,0.0,0.0,2.0,0.0,0.0,-0.9590549041962428,-0.13124466061312878,0.0
2006029124,verified_human,control,126,39502,0.00010442773600668337,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,-1.5253061162995634,0.0019971261179663347,0.0
2006047477,verified_human,control,159,27731,0.00012094823415578133,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,-0.3424521117517152,0.0031173458155363074,0.0
2006068741,verified_human,control,138,43664,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
2006423495,verified_human,control,203,89197,0.0036166068300129395,0.0,0,10,0,0.0,-1.0,3.0,0.0,0.0,-0.0007478202685933985,0.0021300625546976128,0.0
2006604953,verified_human,control,164,105765,8.568697144382178e-05,0.0,0,4,0,0.0,0.0,2.0,0.0,0.0,-0.7123610858218097,0.012848848945666794,0.0
2006718594,verified_human,control,109,32295,8.083094208463e-05,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,-0.1865453779686268,0.0055987367894968325,0.0
2006932256,verified_human,control,609,62883,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
2009239953,verified_human,control,138,51117,0.0001945727310050681,0.0,0,3,0,0.0,0.0,3.0,0.0,0.0,0.09919523866653031,-0.0003746168360020171,0.0
2009506179,verified_human,control,342,233513,0.00023004256238034137,0.0,0,23,0,0.0,-1.0,6.0,0.0,0.0,0.29055919768584726,0.0006112603374842032,0.0
2011591935,verified_human,control,81,9878,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
2012330170,verified_human,control,95,20810,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
2012596130,verified_human,control,125,37689,7.447049594700601e-05,0.0,0,2,0,0.0,0.0,2.0,0.0,0.0,0.11313778734160129,-0.0023286951654408463,0.0
2016990936,verified_human,control,80,9276,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
2021783674,verified_human,control,120,17844,0.0001709872939684187,0.0,0,2,0,0.0,0.0,1.0,0.0,0.0,1.19187954061442,-0.2004340307312072,0.0
2023219812,verified_human,control,68,9995,0.002286808053157196,0.0,0,17,0,0.0,0.0,3.0,0.0,0.0,0.5831485225164298,0.0023064113903091157,0.0
2026253798,verified_human,control,92,8564,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
2065926040,verified_human,control,147,238191,6.926913543791513e-05,0.003068867996636857,1,14,0,1.0,-1.0,5.0,0.0,0.0,-0.11550577140216767,0.0016157151930026813,0.0
2069724493,verified_human,control,589,666092,0.00039178564326802795,7.775253790667569e-05,1,49,0,-1.0,-1.0,8.0,-7.509762691498949e-06,0.013484002624889583,-0.4569091134567529,-0.005347023001630838,9.378199727488853e-05
2081633662,verified_human,control,166,30814,0.00019049328070436323,0.0,0,5,0,0.0,-1.0,3.0,0.0,0.0,-0.09576560492243462,-0.004154217072478812,0.0
41403,abusive_share,bot,78,128,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
41431,abusive_share,bot,84,128,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
41465,abusive_share,bot,3,4,0.0,0.0,0,0,0,,,,,,,,
41605,abusive_share,bot,46,73,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
41688,abusive_share,bot,55,83,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
41689,abusive_share,bot,42,70,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
41692,abusive_share,bot,87,124,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
41705,abusive_share,bot,11,15,0.09090909090909091,0.0,0,1,0,,,,,,,,
41731,abusive_share,bot,98,417,0.003564563718296264,0.0,0,6,0,0.0,0.0,2.0,0.0,0.0,1.0889462916575634,0.0057516339869281286,0.0
41804,abusive_share,bot,57,84,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
