a_id,group,intensity,pre_O,post_O,dO,pre_logvol,dvol,kind
47752,control,0.029940119760479042,1.2071564136988782,1.1145458592498083,-0.09261055444906985,3.844020356589122,0.9536525821544459,stealth
47752,control,0.053691275167785234,1.1145458592498083,1.2531497112946914,0.13860385204488312,4.797672938743568,0.26088593868758103,stealth
47752,control,0.01652892561983471,1.2531497112946914,1.4999229856309113,0.24677327433621987,5.058558877431149,0.28101363413571345,stealth
47752,control,0.018656716417910446,1.6831086352797757,1.8045453406956136,0.12143670541583784,5.524301277642279,0.11921177476247813,stealth
47752,control,0.021897810218978103,1.9969083410620705,1.9664564784426362,-0.030451862619434333,5.830951369598282,-0.00874775606405187,stealth
47752,control,0.016563146997929608,1.9664564784426362,2.405708193725908,0.4392517152832718,5.8222036135342305,0.4313728128945735,stealth
47752,control,0.004514672686230248,2.4168333541386593,2.1938656742870544,-0.22296767985160493,6.270828495285685,-0.2154031691631486,stealth
47752,control,0.019650655021834062,2.1930566256217725,2.5249960354990497,0.3319394098772772,6.048780196596872,0.32846009347735183,stealth
47752,control,0.0009505703422053232,2.355015512638503,2.6190609006416814,0.26404538800317834,6.211170629659537,0.2693586902516616,stealth
47752,control,0.0048449612403100775,2.6090677445288515,2.5710627902427152,-0.03800495428613626,6.465927147664286,-0.031226991194834852,stealth
47752,control,0.015306122448979591,2.682174410851286,2.6181244929785508,-0.0640499178727354,6.54705941356306,-0.06964510727795492,stealth
47752,control,0.01727447216890595,2.6444978431712114,2.6822935263208425,0.03779568314963111,6.501566025438895,0.03636685524478711,stealth
47752,control,0.01278409090909091,2.621228661516739,2.2431626892296403,-0.3780659722870987,6.477826837697757,-0.37839216786313834,stealth
47752,control,0.007677543186180422,2.2431626892296403,1.8853699766406564,-0.35779271258898393,6.0994346698346185,-0.3609631595688727,stealth
47752,control,0.012903225806451613,1.7493360092003212,1.796193034668713,0.046857025468391766,5.597235097642389,0.04971634541388603,stealth
47752,control,0.027149321266968326,1.8641078352937874,1.169766186611386,-0.6943416486824014,5.714374549117665,-0.7156872340690574,retreat
47752,control,0.052083333333333336,1.3266744744531755,0.8759846549964848,-0.45068981945669073,5.164280595722387,-0.5010150330689029,stealth
47752,control,0.13793103448275862,0.8852089115044712,0.613216401694993,-0.2719925098094782,4.682740395458519,-0.6261013212728468,stealth
47752,control,0.11428571428571428,0.613216401694993,1.2521910963288039,0.6389746946338108,4.056639074185672,-1.2437747029802595,retreat
47752,control,0.375,1.2967627052937565,1.766725869818495,0.46996316452473863,2.8782449283264246,-0.49803674137776843,stealth
48389,control,0.022857142857142857,1.347158908679389,0.6241759130888911,-0.7229829955904978,3.6102271817061604,0.6377114848711782,stealth
48389,control,0.0446927374301676,1.0720109175999837,0.9829563370822412,-0.08905458051774251,4.803305542100295,-0.10837012845069793,stealth
48389,control,0.016877637130801686,1.1070325841298736,1.804586600994913,0.6975540168650394,4.838870200628271,0.817551090907501,stealth
48389,control,0.017316017316017316,1.8843387320422536,1.7722833360112333,-0.11205539603102022,5.712651000069891,-0.09979268611629699,stealth
48389,control,0.02830188679245283,1.7722833360112333,2.2081909742900327,0.4359076382787994,5.612858313953594,0.4548183963156367,stealth
48389,control,0.007142857142857143,2.0957513044454474,2.3907013303875124,0.294950025942065,5.954770749721659,0.286642529182493,stealth
48389,control,0.014198782961460446,2.3907013303875124,2.558133701823106,0.16743237143559364,6.241413278904152,0.17043969966463202,stealth
48389,control,0.016150740242261104,2.475648837555947,2.6337441623977744,0.15809532484182753,6.329951875039751,0.15116492834648287,stealth
48389,control,0.010279001468428781,2.6481698925147596,2.68866895555122,0.04049906303646056,6.4985190787841605,0.03916796488671359,stealth
48389,control,0.004158004158004158,2.9798598858279544,2.3388148806263507,-0.6410450052016037,6.827551083831485,-0.643489722492248,stealth
48389,control,0.006382978723404255,2.4839123757351116,2.452934189260206,-0.030978186474905467,6.327100424895578,-0.03294918040919903,stealth
48389,control,0.011235955056179775,2.42675481936069,2.189715513487732,-0.23703930587295785,6.26866951391046,-0.23648787747388234,stealth
48389,control,0.01652892561983471,2.2092179143733177,2.13609672790849,-0.07312118646482757,6.0518052076282824,-0.08539222655217138,stealth
48389,control,0.015424164524421594,2.1734368396334367,2.3402579424521424,0.16682110281870566,6.0100134114388695,0.16024464633684055,stealth
48389,control,0.0425531914893617,2.2653672670590557,1.5095952938777244,-0.7557719731813313,6.09696546771473,-0.7754786437059193,retreat
48389,control,0.02631578947368421,1.500016678766275,1.2710951259769827,-0.22892155278929227,5.306564651250577,-0.24717999111098532,stealth
48389,control,0.06060606060606061,1.2710951259769827,0.49622893722308214,-0.7748661887539006,5.0593846601395915,-1.0204434830441471,retreat
48389,control,0.06451612903225806,0.7787758095237178,0.7495465315859586,-0.0292292779377592,4.114163507715708,-0.0023983067412087777,stealth
48389,control,0.03508771929824561,0.6301059609629418,1.284617705528348,0.6545117445654063,3.9914057205801563,-0.7869689825561355,retreat
48832,control,0.047619047619047616,0.7005139014886563,1.561838133312928,0.8613242318242718,4.285072141453806,0.9999464828388875,stealth
48832,control,0.012304250559284116,1.1302188438348872,1.7894355335411867,0.6592166897062994,4.814184131935786,0.8194724453422841,stealth
48832,control,0.03508771929824561,1.6303550982783606,1.817255361702692,0.18690026342433153,5.459960903901193,0.21653969090873026,stealth
48832,control,0.014814814814814815,1.8339327974006019,2.055302777858997,0.22136998045839507,5.6889559807142245,0.22237373462834498,stealth
48832,control,0.016129032258064516,2.0755010819123143,2.415344214156329,0.3398431322440145,5.928262900225567,0.3348990048004161,stealth
48832,control,0.011406844106463879,2.2671940595162896,2.5568963279621224,0.2897022684458328,6.113212374610652,0.29455188423141276,stealth
48832,control,0.00857449088960343,2.439125746770832,2.433272313684976,-0.0058534330858561745,6.293309080904567,0.0004909536661283909,stealth
48832,control,0.018145161290322582,2.5638634218104905,2.813468757381107,0.24960533557061648,6.419977316997138,0.22823035625346488,stealth
48832,control,0.0041025641025641026,2.813468757381107,2.7805008628737435,-0.03296789450736348,6.648207673250603,-0.026839351775746145,stealth
48832,control,0.06232294617563739,2.7805008628737435,2.44037264864936,-0.34012821422438355,6.621368321474857,-0.33120142100644756,stealth
48832,control,0.007886435331230283,2.3183835893993257,2.185605097768338,-0.13277849163098754,6.173301283316626,-0.1656278640570834,stealth
48832,control,0.008849557522123894,2.250222717085364,2.090545579209816,-0.15967713787554771,6.075219993941473,-0.14750636778378468,stealth
48832,control,0.0,1.9754853720121452,1.8307528027046374,-0.14473256930750789,5.7967165726755585,-0.15225146741503792,stealth
48832,control,0.02099737532808399,1.6332421420027252,1.2473442829291073,-0.38589785907361795,5.43190416033832,-0.35117577650852816,stealth
48832,control,0.047058823529411764,1.2151342163151153,0.4761370891466468,-0.7389971271684685,5.024806475635754,-0.79026003301085,retreat
49819,control,0.05263157894736842,1.385849865419404,1.8512350970757123,0.4653852316563083,2.6062495177659213,-0.341065325711543,stealth
49819,control,0.029411764705882353,0.6546511684545528,0.7813516860526327,0.12670051759807988,3.416917776503947,-0.02703707799865729,stealth
49819,control,0.11864406779661017,0.70988688406012,0.6405638541940721,-0.06932302986604788,3.5370220575010385,0.3416438884237194,stealth
49819,control,0.018867924528301886,0.5556362406986374,0.5659119643384753,0.010275723639837975,3.8444589154256286,0.13017637815875682,stealth
49819,control,0.03636363636363636,0.5772698025097147,0.6444092131427303,0.06713941063301554,3.897280698565183,0.13459603763318206,stealth
49819,control,0.05454545454545454,0.6037590396065716,0.6126583549579172,0.008899315351345582,3.8650854352159287,-0.10664937554857623,stealth
49819,control,0.07547169811320754,0.6636354793518505,0.7139705720199108,0.050335092668060244,3.755973801371462,0.20988910103261915,stealth
49819,control,0.05454545454545454,0.7147341510010904,0.66921863078959,-0.045515520211500404,3.977987826767368,-0.07298663422439144,stealth
49819,control,0.014705882352941176,0.6164431673292505,0.621079049541698,0.004635882212447484,3.7619642658281327,-0.027296979359803686,stealth
49819,control,0.17391304347826086,0.6132456346738717,0.6239664845770511,0.010720849903179341,4.030874709400832,0.0935174227204909,stealth
49819,control,0.045454545454545456,0.5726918613043598,0.5922551351443912,0.019563273840031425,4.032185140268727,-0.04488519275000247,stealth
49819,control,0.034482758620689655,0.6150883558116581,0.6717664073018408,0.05667805149018268,4.169842910721903,0.03285863532997002,stealth
49819,control,0.014285714285714285,0.6155334687935288,0.6471625469248616,0.031629078131332866,4.181079475137617,0.006265223878529014,stealth
49819,control,0.12,1.1243567697337786,1.6302646756869712,0.5059079059531926,3.7292816180782387,-1.3861540757958557,retreat
49819,control,0.21052631578947367,1.2081799606294223,1.1420777943143876,-0.06610216631503474,2.84799873438164,0.01256400247597389,stealth
