a_id,t_death,pre_vol,tail_vol,drop_ratio
104169131,2022-07-22,309.2,147.9025974025974,0.47833957762806406
324984724,2022-07-22,324.8,149.72611464968153,0.46097941702488154
545742922,2022-07-22,306.6,147.37662337662337,0.48068044154149825
234571930,2022-07-24,445.2,148.36666666666667,0.3332584606169512
138214,2022-07-25,429.8,151.18300653594773,0.3517519928709812
156676,2022-07-25,7.4,2.65625,0.3589527027027027
202207,2022-07-25,10.2,2.4901960784313726,0.24413687043444832
1258105118,2022-08-09,7.2,1.625,0.22569444444444445
105223,2022-08-12,58.6,3.9295774647887325,0.06705763591789646
49463,2022-08-14,47.8,22.50574712643678,0.4708315298417737
147573,2022-08-18,79.6,1.6666666666666667,0.020938023450586266
78821,2022-08-23,54.2,2.7142857142857144,0.05007907221929362
47344,2022-09-01,73254.4,22401.75806451613,0.30580767932733227
361776,2022-09-01,43.4,1.3333333333333333,0.030721966205837174
132051,2022-09-03,16.2,1.0,0.0617283950617284
232592,2022-09-19,45.6,1.25,0.027412280701754384
60614,2022-09-25,77.4,2.0,0.025839793281653745
124339,2022-10-02,17.0,1.5,0.08823529411764706
1392197125,2022-10-02,917.6,82.5,0.0899084568439407
998300365,2022-12-13,239.6,43.15942028985507,0.18013113643512133
132050,2023-01-11,8.2,1.5185185185185186,0.1851851851851852
1201054710,2023-02-07,282.0,78.76923076923077,0.2793235133660666
1296685797,2023-02-13,412.0,98.1,0.23810679611650484
460417,2023-02-22,23.0,11.0,0.4782608695652174
39388507,2023-02-22,20.6,10.0,0.48543689320388345
463277681,2023-02-22,21.8,7.0,0.3211009174311926
1568356470,2023-02-22,12.4,3.2857142857142856,0.2649769585253456
163238,2023-02-27,10.0,3.0,0.3
52161,2023-03-01,7.0,2.0,0.2857142857142857
136833,2023-03-01,8.0,2.0,0.25
184924548,2023-03-01,20.2,3.0,0.1485148514851485
190732457,2023-03-01,67.8,26.5,0.39085545722713866
714843217,2023-03-02,66.2,14.0,0.21148036253776434
1409081993,2023-03-02,60.6,24.0,0.396039603960396
42965,2023-03-04,55.6,26.0,0.4676258992805755
57402,2023-03-04,57.8,19.0,0.32871972318339104
95620,2023-03-04,54.2,24.0,0.44280442804428044
158554,2023-03-04,63.6,31.0,0.48742138364779874
468412982,2023-03-04,271.4,132.0,0.4863669859985262
