agent_id,label,volume_cv,burst_frac,volume_autocorr_time
52842,human,0.6151540285561106,0.00628140703517588,92.0
528932,human,1.446128370819809,0.05475504322766571,29.0
532298668,human,1.4286754588043653,0.043037974683544304,3.0
53301,human,0.7674048316924095,0.049019607843137254,1.0
536422936,human,1.8288690473724336,0.06907894736842106,12.0
545788044,human,0.8214470727093038,0.04721030042918455,12.0
54728,human,2.1423119404052455,0.06319702602230483,52.0
54730,human,2.18708327180943,0.06327160493827161,49.0
55369,human,2.341313296747756,0.01982651796778191,100.0
55646,human,3.3232341268804335,0.04078549848942598,44.0
599518550,human,1.1239202173466267,0.09090909090909091,59.0
60820005,human,2.760459741831651,0.02774694783573807,25.0
610047597,human,1.097634122923912,0.034610630407911,31.0
621578854,human,2.078979476956897,0.041463414634146344,17.0
671804639,human,1.966804858990969,0.030183727034120734,70.0
684833553,human,2.2158858954161325,0.04712041884816754,3.0
702135025,human,2.2414357900522477,0.055248618784530384,8.0
703656949,human,2.6513689802050093,0.07592190889370933,63.0
70739134,human,1.698108416160748,0.0375,10.0
725774710,human,1.5722470788908507,0.06480304955527319,80.0
738379012,human,1.3559516013733768,0.045454545454545456,2.0
765665006,human,2.186150793642745,0.10245310245310245,61.0
770279182,human,1.9475270023960216,0.02313624678663239,23.0
77835,human,1.0999462927033419,0.0,14.0
778614891,human,2.684559452324533,0.026706231454005934,18.0
814812273,human,1.8738788760259544,0.04332129963898917,27.0
86410,human,1.1193685571122858,0.02626641651031895,11.0
878445230,human,3.507894832111645,0.03571428571428571,22.0
90420,human,2.308345963145473,0.05049088359046283,17.0
91607,human,2.354393765376237,0.034482758620689655,1.0
931056605,human,1.9339464617693745,0.08333333333333333,9.0
935065722,human,2.2439120210736663,0.03812316715542522,18.0
939605614,human,2.2684434344045377,0.039660056657223795,12.0
939834965,human,2.222799887326574,0.049132947976878616,62.0
939899657,human,1.7470899154692912,0.05343511450381679,1.0
99238,human,2.4320118444818024,0.07606973058637084,100.0
1002085156,chrome,3.8446850157141106,0.020028612303290415,3.0
1004628967,chrome,1.1615682854989426,0.004219409282700422,46.0
100575,chrome,1.391704790654903,0.04929577464788732,11.0
100609,chrome,2.011741905241052,0.13782051282051283,17.0
101077,chrome,2.0655570162865367,0.036855036855036855,21.0
1014078763,chrome,2.1233321804290477,0.05,1.0
102095,chrome,2.630054904956133,0.022727272727272728,16.0
1024212659,chrome,1.7943625188274765,0.04745166959578207,1.0
102457,chrome,1.4226464079224945,0.006993006993006993,15.0
102653,chrome,9.164686591864044,0.009523809523809525,1.0
102912232,chrome,1.1222677348628378,0.051031487513572206,2.0
103032,chrome,1.5594890289424355,0.05518763796909492,18.0
103282,chrome,3.001230454014819,0.04071661237785016,28.0
103808,chrome,1.2518722359862364,0.008849557522123894,11.0
103858181,chrome,2.8191932889247915,0.041935483870967745,37.0
103858369,chrome,2.9772581517671166,0.03816793893129771,51.0
104169131,chrome,2.2070303113717795,0.03673938002296211,30.0
104268,chrome,1.7781067922426421,0.03323262839879154,4.0
104268448,chrome,1.5129885784765058,0.0367816091954023,15.0
104634312,chrome,2.016488995887524,0.03376906318082789,18.0
104785006,chrome,6.733639342370453,0.015317286652078774,11.0
104794765,chrome,2.1017244284787555,0.06885245901639345,1.0
1055903707,chrome,4.205955606704808,0.01487603305785124,24.0
1055906240,chrome,3.8082899164243433,0.04672897196261682,6.0
1055914726,chrome,0.9060766101873882,0.04752851711026616,74.0
1055930336,chrome,1.8026682054771341,0.0186219739292365,2.0
1057039358,chrome,1.062148389761613,0.022556390977443608,12.0
105839,chrome,1.379076705819021,0.0070921985815602835,15.0
105842,chrome,1.4368620407772508,0.04822043628013777,18.0
105969,chrome,2.1615633842872977,0.007936507936507936,21.0
106095,chrome,1.1881382554914808,0.04393063583815029,18.0
106107,chrome,2.2332716062397826,0.14930555555555555,18.0
106140,chrome,2.110342418359223,0.012145748987854251,5.0
1061925145,chrome,1.7110043567350768,0.04048582995951417,2.0
1066838178,chrome,1.9025708808522097,0.03636363636363636,2.0
106988,chrome,1.1512305460584995,0.009433962264150943,12.0
106989,chrome,1.1671725392525016,0.00980392156862745,12.0
107522,chrome,7.00668396317151,0.007633587786259542,1.0
107790,chrome,2.478259968293488,0.06891701828410689,48.0
108106,chrome,2.500969660931719,0.013861386138613862,11.0
108109,chrome,1.2855043688885388,0.007936507936507936,13.0
108207,chrome,1.262502905659035,0.019230769230769232,9.0
108215,chrome,2.3627994284859812,0.13564668769716087,22.0
108294,chrome,2.060074342004938,0.02287581699346405,28.0
108680,chrome,2.1558100462944636,0.13738019169329074,18.0
109605,chrome,2.8400810553313036,0.05096418732782369,55.0
1096169339,chrome,2.8161311738756947,0.04781997187060478,30.0
1097478214,chrome,2.9717047502059595,0.0391644908616188,18.0
1100206206,chrome,1.9184472662970333,0.05415860735009671,1.0
110374,chrome,1.4053783202165624,0.007692307692307693,16.0
110376,chrome,1.2596501503054465,0.008771929824561403,11.0
110619,chrome,10.160097124438648,0.008,1.0
110621,chrome,2.10539169778214,0.17916666666666667,18.0
110634,chrome,1.2042544809735223,0.016666666666666666,27.0
111769,chrome,2.9175075144654663,0.04827586206896552,34.0
111771,chrome,2.5540436922766836,0.050724637681159424,66.0
112440,chrome,1.1922077714911732,0.008620689655172414,14.0
112445,chrome,1.9994269376587808,0.007874015748031496,12.0
1130915637,chrome,2.1659402702244623,0.019943019943019943,7.0
1134559216,chrome,8.11669921071867,0.005405405405405406,2.0
1134563745,chrome,3.5515503019342622,0.031067961165048542,12.0
