log_hits,p200,evasion_index,ip_ent,url_ent,robots,html,php,activity_rate,husource,agent_id,label,component,strategy
7.679719641340687,0.8929195584415588,0.03618883153766234,0.0724896467974026,0.3384308597402598,0.0,0.2936745987012987,0.14077862753246753,0.1925,3.1243e-06,1215949374,bot,2,evasive
4.166975253257008,0.5804446133333333,0.08693662173333334,0.07536299293333334,0.16577407466666666,0.662149702,0.0,0.00063492,0.15592515592515593,1.0,1216003577,bot,2,evasive
8.680733671322095,0.9816103289473684,0.003180481645833333,0.0032087516628289472,0.5901106348684211,0.02549939052631579,0.0021454211546052633,0.06092487233552632,0.7069767441860465,0.0,122220535,bot,2,evasive
4.698361060629679,0.9800618356164382,0.8490189526392694,0.8481491117397261,0.9173696986301368,0.0,1.6059095890410958e-05,0.0027123575342465752,0.37823834196891193,0.0,1232361541,bot,0,visible
4.934873533535609,0.990086486111111,0.5051253243518519,0.6416974040277776,0.8850105791666666,0.0,3.6341847222222224e-05,0.008779516666666667,0.375,0.0,1237807579,bot,2,evasive
6.898174316523782,0.9132227887323946,0.0660833398685446,0.16064616002816906,0.39481315492957747,0.0,0.32784401830985915,0.11038789154929575,0.3717277486910995,1.864014084507042e-06,1243255859,bot,2,evasive
6.302278781831095,0.9675719285714286,0.8758477424809523,0.8758441389999999,0.9128045142857143,0.0,0.014268914285714284,0.0134061,0.3684210526315789,0.0,1248835248,bot,0,visible
7.469067586198239,0.8873348857142856,0.040374233733333334,0.07417036798571429,0.3778569,0.0,0.36093419,0.17254317142857142,0.18134715025906736,2.4535542857142857e-06,1254351146,bot,2,evasive
5.112991300733783,0.9814247272727273,0.5423558242828284,0.6157946377575758,0.9166202727272728,0.0,1.7339742424242422e-05,0.005103206363636365,0.3548387096774194,0.0,1270329611,bot,0,visible
5.186095760510265,0.9885009538461538,0.11589844752820515,0.17408184372307695,0.9111160461538462,0.0,2.9749723076923077e-05,0.016913043076923078,0.35135135135135137,0.0,1275770934,bot,0,visible
8.823378027098993,0.10681180096527779,0.017116618038425926,0.01846068150555556,0.3677097668888889,0.026889819763888892,0.3913183126527778,0.21369306379166667,0.27586206896551724,0.0,1279461476,bot,2,evasive
5.1699511826643,0.988395046875,0.158867785203125,0.23019112679687498,0.8789614687500001,0.0,9.116046875000001e-06,0.004210553125,0.34782608695652173,0.0,1281632078,bot,0,visible
6.471462707078714,0.9638378095238096,0.22811553547619046,0.3650903238253968,0.9269512222222221,0.0,0.820849222222222,0.009233925396825398,0.3442622950819672,0.0,1287042277,bot,2,evasive
8.435267449005124,0.7467565527950311,0.098012633236853,0.27279337779503104,0.3486730913043478,0.014326082658385095,0.22130890683229812,0.034102379291925465,0.19304556354916066,0.0,1288383342,bot,2,evasive
8.782663204971387,0.901348234375,0.03764273314760416,0.068826341689375,0.484887359375,0.0,0.47274489375000006,0.1406662375,0.16494845360824742,1.4214815625e-06,1292551458,bot,2,evasive
3.0367930455347882,0.4556205373134328,0.5878308556384743,0.5155522527363183,0.8039831196517413,0.10588243935323385,0.0044714035323383085,0.032871440223880596,0.3586083853702052,0.28099937606965175,129463785,bot,2,evasive
5.8265742500967805,0.6877664933628318,0.08035351416666667,0.014542328783185841,0.3170922632743363,0.4641790796460177,0.058106669292035396,0.015721656902654868,0.767402376910017,0.0003655864380530973,1304475230,bot,2,evasive
6.341852822136682,0.9217982711864408,0.13243325693446328,0.2659403599440678,0.5614356101694915,0.0,0.4246391525423729,0.07865057966101695,0.329608938547486,0.0,1308167667,bot,2,evasive
5.3771126121140265,0.9750500344827586,0.2564645078103448,0.48601618818965514,0.6615285172413792,0.0,0.5192816034482759,0.07909567241379312,0.3258426966292135,0.0,1313555060,bot,2,evasive
8.887588408054972,0.9113171551724137,0.026340521459770113,0.05529905454137931,0.41908765000000003,0.0,0.4575700862068965,0.09958383448275861,0.15303430079155672,4.898056896551724e-06,1319005705,bot,2,evasive
6.451626377557162,0.9683534285714286,0.12850531067857143,0.2797848228214286,0.5572636785714286,0.0,0.4081613214285714,0.08686089999999999,0.3181818181818182,0.0,1324553664,bot,2,evasive
10.915910385298082,0.8048639800412122,0.05185979166503031,0.05507246476666667,0.3097068698666666,0.07228099792121212,0.21489363735151518,0.16405212860181817,0.1870748299319728,8.583333333333333e-07,1331154337,bot,2,evasive
7.542444806334147,0.9015615818181819,0.10219873811515151,0.23367930522727273,0.4612405090909091,3.1916981818181817e-06,0.4007062363636362,0.10429859636363636,0.14824797843665768,0.0,1335722776,bot,2,evasive
7.095779498888274,0.9063679019607843,0.04809276362091504,0.09629102460784314,0.4847659019607843,0.0,0.4923264901960783,0.1390457117647059,0.13672922252010725,0.0,1364011574,bot,2,evasive
4.318121246398727,0.9060919300000001,0.17807431154999998,0.306445183075,0.64281054525,0.07319705055,0.0021052625,0.0041561882,0.45662100456621,0.0,1364754604,bot,2,evasive
7.570913488204645,0.8761113367614879,0.022436604963530272,0.023466380459518602,0.373053515404814,0.0,0.019014881792122535,0.05596889991903721,0.4022887323943662,0.0,136525569,bot,0,visible
5.0752872389281585,0.10105979557168784,0.40576979597096186,0.5305399007985481,0.2922561187840291,0.0,0.008598765735027223,0.007628339934664246,0.6297142857142857,0.00016498929219600726,1386493211,bot,2,evasive
3.9493859411867525,0.5603419169794459,0.2350548854512958,0.4227604434495085,0.028945630938337803,0.0,0.0,2.078266309204647e-05,0.8085260115606936,0.0,139061,bot,2,evasive
4.200259048121415,0.8798066479381443,0.1363311307405498,0.10263654413917524,0.5169468304123711,0.0,0.41226649730670095,0.009797365451030927,0.8033126293995859,0.0,139062,bot,2,evasive
8.55520706976703,0.09407122302290076,0.03897928324987278,0.020267299093129777,0.25556776427480915,0.2856779077862595,0.04643751485496183,0.04071664013740458,0.8375959079283888,0.0,1392108797,bot,2,evasive
3.9589596009482553,0.5466686452160493,0.39268773819958847,0.47362238410493823,0.2529271825617284,0.0,0.0,0.021466387345679013,0.8286445012787724,2.7557253086419755e-05,1392110021,bot,0,visible
5.839831114933647,0.8328784686064319,0.04117368924961715,0.06865235825421134,0.5229746937212864,0.13476703277182236,0.07049874929555897,0.0059674413782542105,0.8350383631713555,0.0,1392206068,bot,2,evasive
4.87148039354115,0.8574623216783216,0.34302346989487176,0.6552465377622378,0.8014645524475524,0.0,0.0044915178559440565,0.10702341751748252,0.37142857142857144,0.0,1392278360,bot,2,evasive
6.08649920686648,0.9479022272727273,0.03170644893939395,0.030187945,0.35981322121212117,0.0,0.004763362575757576,0.033789080606060604,0.37714285714285717,0.00022530151515151516,1393037923,bot,0,visible
3.9423447820860233,0.9886667672955977,0.4214805286126835,0.31944170675471695,0.955234286163522,0.0,0.0,0.07713075257075472,0.8132992327365729,1.0,1396685267,bot,2,evasive
4.6269348392301355,0.5280588384491115,0.1641136091599354,0.17274248772213247,0.2108202759289176,0.0,0.00035677408723747985,0.008277632471728595,0.7956298200514139,4.615735056542811e-05,1397310748,bot,0,visible
4.441976004450961,0.892558213114754,0.12785877396174863,0.12582987909836066,0.4861147196721312,0.07710785737704917,0.01263634262295082,0.06252565811475409,0.15661103979460847,0.0,1402137956,bot,2,evasive
9.487963367277516,0.8935833846153844,0.011681532733333335,0.008100755576923078,0.318013234423077,0.2268265192307692,0.23489431153846155,0.03973816019230769,0.5977011494252874,9.494640384615385e-05,1411210129,bot,2,evasive
9.28144930605297,0.7242537236363636,0.06556287717929292,0.055992097646060605,0.5334759891939395,0.10364200497090909,0.00951259239212121,0.04188200924636364,0.4247104247104247,0.9993361060606061,1417297960,bot,2,evasive
5.373930252613747,0.9224272433862434,0.21291501233862434,0.2218537316666667,0.9088884767195767,0.0,0.0,0.0,0.24577373211963588,0.0,1475735494,bot,0,visible
2.6997658137968292,0.9691652155688624,0.2798810622754491,0.2798614936127744,0.7116595728542914,0.39988857085828344,0.09590150918163673,0.1203722265469062,0.7545180722891566,0.9990607025948104,154843,bot,2,evasive
2.3619214269443334,0.4262517433962264,0.34366078097484276,0.2755680763773585,0.48306449283018876,0.4236991346792453,0.010899395584905661,0.004211537660377358,0.3975993998499625,0.054627390754716974,158923,bot,2,evasive
6.929085089733379,0.5474194410828025,0.006553221705944797,0.01347558234076433,0.0016951170382165604,0.9999874156050956,0.0,0.0,0.8274044795783926,0.0,1591140711,bot,2,evasive
5.59142172622252,0.0013276298224195338,0.05856699087680355,0.03229180784683685,0.06950754137624861,0.6230127957824639,0.029719802586015538,0.008579715072142065,0.7966401414677277,0.0,161740595,bot,2,evasive
3.217783077866963,0.9953462627986348,0.09840148967007964,0.13438040979522184,0.7306677883959045,0.0,0.891426204778157,0.04998937133105802,0.6976190476190476,0.0,166409186,bot,2,evasive
7.962853334664969,0.6876909746835443,0.008124096815310428,0.01803514499819168,0.04792324816455697,0.10911332974683545,0.009854194296745026,0.16636756918625678,0.8108504398826979,0.0,171495,bot,2,evasive
5.538619529953008,0.70879231,0.015154582460000003,0.010437886856666667,0.026289317733333335,0.0,0.011616497966666669,0.010991609133333335,0.4491017964071856,0.0,175647600,bot,0,visible
6.051241751143842,0.9056742133333332,0.09988872389777778,0.12987634626666666,0.5542251733333333,0.0,0.028536316399999997,0.04664744600000001,0.10176390773405698,0.05333333333333334,1764948495,bot,0,visible
3.7911295473573703,0.973001900621118,0.773390235810904,0.7730451702484472,0.832569743478261,0.10741768115942028,0.010336565010351966,0.0012523314492753625,0.7419354838709677,0.0,177688,bot,2,evasive
6.878159243575122,0.7586479749077492,0.12249539215621157,0.1500295741586716,0.4911648591512915,0.11867320388560887,1.315520295202952e-06,0.053983047568265684,0.38115330520393814,0.0,1832240608,bot,2,evasive
3.784014793459734,0.5367191,0.1643179047179487,0.29993414615384617,0.3948160684615385,0.13356721076923078,0.0,0.12249205230769232,0.18492176386913228,0.0,1837229548,bot,2,evasive
9.752587616032692,0.0213935636196319,0.000565902716291752,0.0006217170284253579,0.19286709795501022,0.3321766063394683,0.3129303979141104,0.11646460885480572,0.36115214180206795,0.0,186118,bot,2,evasive
3.4349058156098207,0.6769342792022792,0.2354901098005698,0.18304874264957266,0.33932596951566957,0.08081452501424502,0.4382398165527065,0.02539560028490028,0.3238007380073801,0.48186841937321934,190716712,bot,2,evasive
7.068149767481672,0.5238254944861338,0.0537555522697118,0.062276284388254485,0.15028157409461668,0.3381375566068515,0.1610439473898858,0.007641174879282219,0.8621659634317862,0.0,1935821386,bot,2,evasive
