a_death,a_succ,t_A,shared_hp,rare_score,min_pop,jaccard,in_core,bA_pre,dA_b,dA_v,bB_post,dB_b,dB_v,dB_v_placebo
89399,136480,2020-02-07,1,0.00641025641025641,156,0.012658227848101266,0,-2.2479072135774456,0.23234345868923167,-1.7272003372329028,-3.2299513049911646,0.1773774837779074,-0.2979013244286435,-0.5310553626329462
89399,186118,2020-02-07,1,0.00641025641025641,156,0.02040816326530612,0,-2.2479072135774456,0.23234345868923167,-1.7272003372329028,-6.425992067455903,-0.11459696673601893,0.17112300354382803,-0.8212964537039014
89399,237820,2020-02-07,1,0.00641025641025641,156,0.038461538461538464,0,-2.2479072135774456,0.23234345868923167,-1.7272003372329028,-5.064675225694386,-0.14841281800915596,0.1101230319650579,-0.7673581340226505
89399,242853,2020-02-07,1,0.00641025641025641,156,0.03333333333333333,0,-2.2479072135774456,0.23234345868923167,-1.7272003372329028,-1.354729915117136,-0.09835754930382712,0.12013638910459967,-0.8995738331135676
89399,253619,2020-02-07,1,0.00641025641025641,156,0.2,0,-2.2479072135774456,0.23234345868923167,-1.7272003372329028,2.6238271369876505,,0.6931471805599453,0.0
89399,278699,2020-02-07,1,0.00641025641025641,156,0.14285714285714285,0,-2.2479072135774456,0.23234345868923167,-1.7272003372329028,2.6238271369876505,,0.6931471805599453,-1.3862943611198906
89399,311477,2020-02-07,1,0.00641025641025641,156,0.03225806451612903,0,-2.2479072135774456,0.23234345868923167,-1.7272003372329028,-2.4744259959214676,-0.1761029882366576,0.24696904076569304,-0.5426483995567573
89399,313690,2020-02-07,1,0.00641025641025641,156,0.05263157894736842,0,-2.2479072135774456,0.23234345868923167,-1.7272003372329028,-5.40454761836535,-0.15161274874681752,0.09264490020455796,-0.7200343048815334
89399,332545,2020-02-07,1,0.00641025641025641,156,0.03571428571428571,0,-2.2479072135774456,0.23234345868923167,-1.7272003372329028,-1.8113556342841313,2.028451924304077,-0.4684702053262395,-1.0497842354252498
566865170,57320,2020-05-12,2,0.00219423545058649,866,0.16666666666666666,0,0.6453234642833163,0.7093705053632873,-1.1610653033146594,1.6747991340367707,0.0,0.0,-0.06538275926285131
566865170,56847,2020-05-12,2,0.00219423545058649,866,0.18181818181818182,0,0.6453234642833163,0.7093705053632873,-1.1610653033146594,-2.9872969778774445,0.08407752755253606,-0.13369342863346034,0.14026758256069627
566865170,56554,2020-05-12,2,0.00219423545058649,866,0.06451612903225806,0,0.6453234642833163,0.7093705053632873,-1.1610653033146594,0.6028947260426106,0.6305152290033951,-0.06453852113757108,0.810930216216329
566865170,74969,2020-05-12,2,0.00219423545058649,866,0.10526315789473684,0,0.6453234642833163,0.7093705053632873,-1.1610653033146594,-0.22853614189910904,-0.2246499894884532,0.4489502200479034,0.047043438834490026
566865170,67607,2020-05-12,2,0.00219423545058649,866,0.3333333333333333,0,0.6453234642833163,0.7093705053632873,-1.1610653033146594,2.6238271369876505,0.0,0.0,-3.152078343944685
566865170,123526,2020-05-12,2,0.00219423545058649,866,0.03225806451612903,0,0.6453234642833163,0.7093705053632873,-1.1610653033146594,-0.39870033877862193,0.22460978823294847,-0.4351922824570762,0.22691595440475343
920066779,42838,2020-07-17,1,0.008403361344537815,119,0.5,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,2.3842673380795807,-0.15180001137304444,0.7419373447293771,-1.0986122886681098
920066779,43276,2020-07-17,1,0.008403361344537815,119,0.2,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,2.300704752349111,-0.028709741942110067,-0.2231435513142097,-0.7537718023763804
920066779,43920,2020-07-17,1,0.008403361344537815,119,1.0,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,1.1904746108596613,,3.258096538021482,0.0
920066779,45485,2020-07-17,1,0.008403361344537815,119,0.021739130434782608,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,2.0987349199755942,0.0,0.0,0.0
920066779,48474,2020-07-17,1,0.008403361344537815,119,0.03571428571428571,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-2.4583921948049388,-0.007409896379521719,0.008101046269656464,0.0005644668290418764
920066779,58311,2020-07-17,1,0.008403361344537815,119,0.5,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,1.929692982912721,2.8422094513418803,-3.751854253275325,2.917770732084279
920066779,78848,2020-07-17,1,0.008403361344537815,119,0.5,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,0.15675709087598685,,6.2766434893416445,0.8472978603872034
920066779,82013,2020-07-17,1,0.008403361344537815,119,0.5,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,2.316667880615061,0.0,0.0,0.17402275397925937
920066779,83062,2020-07-17,1,0.008403361344537815,119,0.03571428571428571,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-1.3415385420258832,-0.07345599285586424,0.09460727220773002,0.0036202774858438147
920066779,89301,2020-07-17,1,0.008403361344537815,119,0.3333333333333333,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,0.7413912295788927,0.0,0.0,1.39707198661372
920066779,91296,2020-07-17,1,0.008403361344537815,119,1.0,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,2.4266609166734625,-0.026522188996083162,0.2363887780642302,0.35667494393873267
920066779,104595,2020-07-17,1,0.008403361344537815,119,0.3333333333333333,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,0.6521649338457719,-0.39638555210570947,0.523248143764548,2.6390573296152584
920066779,119819,2020-07-17,1,0.008403361344537815,119,0.5,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-0.9933983280031727,,5.4680601411351315,4.727387818712341
920066779,127940,2020-07-17,1,0.008403361344537815,119,0.125,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,2.48511855809021,-0.09482868512992759,0.10536051565782634,0.11778303565638382
920066779,129172,2020-07-17,1,0.008403361344537815,119,0.013888888888888888,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-3.0658694694721556,-0.016263359484117945,0.009693207897663925,-0.017093214141254975
920066779,136480,2020-07-17,1,0.008403361344537815,119,0.01282051282051282,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-3.43177225006065,-0.3281648923502707,0.43043452071047916,-0.05198711300907455
920066779,136795,2020-07-17,1,0.008403361344537815,119,0.3333333333333333,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,0.09353099507672469,,7.374001859350161,-1.0986122886681098
920066779,142288,2020-07-17,1,0.008403361344537815,119,0.0625,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-3.0347726500594097,-0.13123786360392842,0.059383106193992674,-0.08451378728490688
920066779,177700,2020-07-17,1,0.008403361344537815,119,0.5,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-1.605725576093899,-0.07158393001228425,0.09314587921733697,-0.011546703174476036
920066779,186118,2020-07-17,1,0.008403361344537815,119,0.020833333333333332,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-6.466975203922497,0.011707796908313917,0.19736182749381648,0.07490018547727395
920066779,221315,2020-07-17,1,0.008403361344537815,119,0.2,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,0.7802360514462034,-0.1099219547186362,0.5861144237097573,0.0
920066779,229066,2020-07-17,1,0.008403361344537815,119,0.058823529411764705,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-0.28841747647610855,0.001782539573292441,-0.012288941134351639,0.07357833917698553
920066779,234774,2020-07-17,1,0.008403361344537815,119,0.034482758620689655,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,0.7835739371339215,-0.7439674551668777,1.2119409739751124,0.055791359628415194
920066779,237820,2020-07-17,1,0.008403361344537815,119,0.04,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-3.346395270812146,-0.009955854581376045,0.009527324344933419,4.775283135316499e-05
920066779,242853,2020-07-17,1,0.008403361344537815,119,0.034482758620689655,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-1.2834137981529274,-0.26260181478499245,0.3311354751022808,-0.29183884803330606
920066779,264707,2020-07-17,1,0.008403361344537815,119,0.03125,0,0.22825477494891158,1.1745896684185753,-0.5252663079207842,-3.3641641754244143,-0.010891884216219783,0.010392456649642057,0.0
469704,45045,2020-07-31,1,0.02564102564102564,39,0.1,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,2.267495222385186,-0.049172658229875044,-0.109199291964992,0.0
469704,53726,2020-07-31,1,0.02564102564102564,39,0.2,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,2.316667880615061,0.0,-0.23180161405732447,0.0
469704,123455,2020-07-31,1,0.02564102564102564,39,0.16666666666666666,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,1.9144393661520407,-0.4831638224361592,0.7282385003712157,-0.916290731874155
469704,129172,2020-07-31,1,0.02564102564102564,39,0.0136986301369863,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-2.659886487284466,0.4059829821876897,-0.23402441507824,0.014638761856469173
469704,136480,2020-07-31,1,0.02564102564102564,39,0.012658227848101266,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-2.8341281044099365,0.5976441456507136,-0.4146334841635362,1.2450813276054813
469704,163057,2020-07-31,1,0.02564102564102564,39,0.2,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,2.3612810284816224,0.3071592563725889,-0.6931471805599456,3.58351893845611
469704,184224,2020-07-31,1,0.02564102564102564,39,0.013513513513513514,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-1.4649446870688114,0.03651457484584131,-0.29241410473616014,-0.21862158999830505
469704,186118,2020-07-31,1,0.02564102564102564,39,0.02040816326530612,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-6.180470168288953,0.2865050356335441,-0.21283717633361476,0.11059054180648253
469704,220219,2020-07-31,1,0.02564102564102564,39,0.25,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,2.435579827284954,,2.1972245773362196,0.0
469704,228403,2020-07-31,1,0.02564102564102564,39,0.25,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,2.5555695244604086,-0.06825761252724183,1.791759469228055,0.6931471805599453
469704,469727,2020-07-31,1,0.02564102564102564,39,0.2,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,2.6238271369876505,0.3071592563725889,1.2992829841302609,0.0
469704,122220535,2020-07-31,1,0.02564102564102564,39,0.043478260869565216,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-3.4935400287102114,4.440892098500626e-16,-0.24115877178268263,-0.19801533556689854
469704,234895797,2020-07-31,1,0.02564102564102564,39,0.018518518518518517,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-4.930795239929526,0.08690649024299191,0.04939011109254743,0.07652212062624031
469704,263678655,2020-07-31,1,0.02564102564102564,39,0.014705882352941176,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-3.4540519281048745,0.7320890274058982,-0.5575151092266921,0.21932481118424896
469704,339875699,2020-07-31,1,0.02564102564102564,39,0.017241379310344827,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-5.359453497947328,0.15407574903050225,-0.3358853772865764,-0.9981667183175631
469704,468388162,2020-07-31,1,0.02564102564102564,39,0.037037037037037035,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-1.5257384606817894,0.17721064741411707,-0.0011486332528676257,-0.17677743853451844
469704,571184990,2020-07-31,1,0.02564102564102564,39,0.021739130434782608,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-2.3622494834346424,-0.8041742766653219,0.9425166366907103,-1.2337147735246732
469704,665695935,2020-07-31,1,0.02564102564102564,39,0.0196078431372549,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-5.703199090371222,0.09893675548896841,0.1859196823435738,0.32559589166026726
469704,935065722,2020-07-31,1,0.02564102564102564,39,0.037037037037037035,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,2.0539980104407554,2.309647064457535,-0.7790896103606704,0.0
469704,967936044,2020-07-31,1,0.02564102564102564,39,0.02564102564102564,0,2.5016819388010725,0.0032521305602002393,0.7884573603642704,-5.269148143619772,-0.05766346794838739,-0.04755299820444492,0.0
44680,52388,2020-08-27,575,103.97236196893866,4,0.9712837837837838,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,1.9501176842519754,-0.65395067333996,1.6739764335716714,0.33647223662121295
44680,51573,2020-08-27,575,103.97236196893866,4,0.9712837837837838,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-0.7127609693963222,-1.9323610590529783,1.369373483631553,-4.1666652238017265
44680,56260,2020-08-27,575,103.97236196893866,4,0.9762308998302207,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,0.942093481692808,-1.6619748758991273,3.7841896339182606,-0.6931471805599452
44680,300531239,2020-08-27,65,2.4925097031729027,6,0.11035653650254669,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-3.1001777799676664,0.05013914312791501,-0.06835248343374722,0.5023252508274041
44680,184224,2020-08-27,58,2.2215949459281057,6,0.09797297297297297,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-1.3742778433770175,0.0768476179559412,-0.08183257749091588,-0.07263277144483027
44680,129172,2020-08-27,48,1.7948081208800633,5,0.07986688851913477,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-3.057651302920029,0.018922761655704612,-0.020732022106727754,-0.07083727160057762
44680,671804639,2020-08-27,65,1.5912663117016888,9,0.1097972972972973,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,1.7051290630878653,0.061696609119035406,-0.16955930518010298,4.101540829092695
44680,734194786,2020-08-27,46,1.5249228287743022,7,0.0777027027027027,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-1.4824383008615423,0.012903332628267261,-0.018142505750837756,-1.8620848676444641
44680,425059,2020-08-27,36,1.4526184581974706,6,0.061855670103092786,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,0.994419419152031,-0.060031069066248666,0.27029032973991196,0.7976598792954324
44680,612176483,2020-08-27,39,1.3834900771324066,7,0.0663265306122449,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,1.8696401770659186,-0.1862687441382278,0.38395890288720125,-0.46054396325328373
44680,263678655,2020-08-27,49,1.3262840935677147,8,0.08235294117647059,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-4.1274768534583925,-0.12733718620705137,0.17669347257938028,-0.12021979645875902
44680,529897242,2020-08-27,38,1.2679679470410654,7,0.06440677966101695,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-0.9006959334268018,0.2696844393556007,-0.4242055596359826,0.16427703976816943
44680,136480,2020-08-27,53,1.2613545795454266,5,0.08818635607321132,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-3.425407617007397,-0.02296958565095064,0.051634058554483886,-0.12467594494188106
44680,571184990,2020-08-27,32,1.2277059697502324,5,0.05423728813559322,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-3.0615275780503306,-0.043622893154442455,0.08260916773685345,3.236497426218021
44680,593279071,2020-08-27,23,1.1754013709567324,5,0.03739837398373984,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,1.9832960203509407,0.0536030374382197,1.6863989535702288,-1.09861228866811
44680,123526,2020-08-27,47,1.1687914079488708,5,0.07952622673434856,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-2.375430326613602,-0.06862358597915375,0.09191133135608709,0.4836102608250634
44680,665872424,2020-08-27,36,1.1002487502766278,8,0.06143344709897611,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,1.554431405050199,0.1945733252669748,0.19017353207664023,-3.8868401411050826
44680,748587452,2020-08-27,41,1.1002245904170596,6,0.06821963394342762,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-4.286403987011849,-0.06472744410447895,0.0784520026216331,0.049508518143571933
44680,349798,2020-08-27,27,1.0351082786657833,6,0.046232876712328765,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,2.456944901913064,0.27741715779488185,-0.49247648509779385,-0.06453852113757108
44680,551495238,2020-08-27,21,0.8946037956690642,5,0.03436988543371522,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,1.9116330418212133,-0.6088676675857356,3.996013952492533,-0.5306282510621707
44680,211383,2020-08-27,47,0.8826190877803988,11,0.08020477815699659,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,2.4702475088013562,-0.15357962818629423,0.0,-0.33647223662121295
44680,145190,2020-08-27,38,0.8638525972652589,10,0.06495726495726496,1,1.7852530721957278,0.7727542241406538,-2.044102175234527,-3.0503866133361255,-0.34754429195316794,0.4630636113165192,0.05579077284919798
939313413,47278,2020-09-22,1,0.0010395010395010396,962,0.125,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,2.5726339275922188,0.12962803887079621,-0.5596157879354227,-0.7308875085427924
939313413,47059,2020-09-22,1,0.0010395010395010396,962,0.125,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,2.1579261656549824,0.06718487005789253,-0.5108256237659905,-0.6931471805599453
939313413,46554,2020-09-22,1,0.0010395010395010396,962,0.16666666666666666,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,2.601887190103894,0.015566640045676206,-0.06062462181643502,0.06453852113757108
939313413,46541,2020-09-22,1,0.0010395010395010396,962,0.058823529411764705,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,2.4702475088013562,0.08420650706646171,-1.2527629684953678,0.4054651081081644
939313413,46484,2020-09-22,1,0.0010395010395010396,962,0.3333333333333333,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,0.47536854388631056,0.009731801143630092,-0.02055872702103656,-0.08855339734144518
939313413,46237,2020-09-22,1,0.0010395010395010396,962,0.2,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,0.9904742613471204,-0.050172712846075274,0.10346298188163505,0.22787169251015538
939313413,46016,2020-09-22,1,0.0010395010395010396,962,0.125,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,2.170805938467328,-0.05331425439796966,0.1026541540600836,-0.025317807984289953
939313413,45672,2020-09-22,1,0.0010395010395010396,962,0.125,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,-0.7773997796186342,-0.07577047860496433,-0.5031035776720802,-0.32038609886958813
939313413,45120,2020-09-22,1,0.0010395010395010396,962,0.14285714285714285,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,2.182522916153905,-0.03437181734901884,0.05264373348542195,0.4307829160924541
939313413,45022,2020-09-22,1,0.0010395010395010396,962,0.1,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,1.9832606342768577,-0.01436471860863886,0.0,0.3343691864244338
939313413,44948,2020-09-22,1,0.0010395010395010396,962,1.0,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,-2.9991021695392783,-0.43876639889932667,0.4001994927203745,-0.1240526486699789
939313413,44792,2020-09-22,1,0.0010395010395010396,962,0.1111111111111111,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,2.46105417559376,0.11308429734246106,-0.2657031657330058,0.07410797215372167
939313413,44764,2020-09-22,1,0.0010395010395010396,962,0.02702702702702703,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,-0.3950055711976931,0.024158552168417835,-0.0316649146439687,0.004649008838243596
939313413,44755,2020-09-22,1,0.0010395010395010396,962,0.3333333333333333,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,0.7287518281418411,-0.5421166885975314,0.27908356719654925,-0.08004270767353638
939313413,49491,2020-09-22,1,0.0010395010395010396,962,0.14285714285714285,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,2.1520997168188067,-0.15905811702963213,0.5705448584676129,0.13353139262452252
939313413,48814,2020-09-22,1,0.0010395010395010396,962,0.14285714285714285,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,2.0906678655442885,-0.328386433861636,1.3862943611198908,-0.9985288301111277
939313413,48813,2020-09-22,1,0.0010395010395010396,962,0.14285714285714285,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,2.4289856538458494,0.09957115955462781,-0.06899287148695166,-0.6592456288842641
939313413,48496,2020-09-22,1,0.0010395010395010396,962,0.1,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,-0.17987296729146093,-0.1620936452908651,0.38035918697708837,-0.8995197518227798
939313413,48474,2020-09-22,1,0.0010395010395010396,962,0.03571428571428571,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,-2.4577323036482013,-6.583441735941165e-05,9.445992544776516e-05,0.0
939313413,48473,2020-09-22,1,0.0010395010395010396,962,0.027777777777777776,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,1.694028871251932,0.36601918815615986,-0.5525652299387556,0.43170273832502115
939313413,48300,2020-09-22,1,0.0010395010395010396,962,0.02702702702702703,0,-3.4365418202902984,-0.021194537190500018,0.02719472049914451,-1.5737366955876548,-0.0008483019168534778,0.0011326632953814197,0.0005673759017454927
58077,41873,2020-09-25,1,0.001053740779768177,949,0.05555555555555555,0,0.13618413521084202,1.3390956962338525,-1.5536231333277044,-1.8622383631932407,0.002760351403839012,-0.0035361053714453305,-0.020749973979837577
58077,41939,2020-09-25,1,0.001053740779768177,949,0.1111111111111111,0,0.13618413521084202,1.3390956962338525,-1.5536231333277044,0.44804954484296466,-0.04348586365641849,0.07221820781179922,-0.13923797065764365
58077,41973,2020-09-25,1,0.001053740779768177,949,0.1,0,0.13618413521084202,1.3390956962338525,-1.5536231333277044,1.8280843855413378,-0.36022838958305115,0.6250937173149298,0.2076393647782444
58077,45120,2020-09-25,1,0.001053740779768177,949,0.125,0,0.13618413521084202,1.3390956962338525,-1.5536231333277044,2.2101639802755004,-0.01022296919718002,0.0,0.44952509790219475
58077,45022,2020-09-25,1,0.001053740779768177,949,0.1,0,0.13618413521084202,1.3390956962338525,-1.5536231333277044,1.9650539307857184,0.0004962507443329045,-0.01769957709940062,0.15415067982725805
58077,44961,2020-09-25,1,0.001053740779768177,949,0.25,0,0.13618413521084202,1.3390956962338525,-1.5536231333277044,2.6238271369876505,0.20477283758172593,-0.4054651081081644,-0.5877866649021193
