a_id,group,n_days,n_block_days,p404_post_lag,p404_post_ccf,p404_pre_lag,p404_pre_ccf,p404_responder,vol_post_lag,vol_post_ccf,vol_pre_lag,vol_pre_ccf,vol_responder
54006,bot,238,6,12.0,0.1273609062503187,-4.0,0.17497696028113569,False,1,0.031658628040914474,-5,0.13970944449772507,False
54030,bot,256,3,4.0,0.18045986990381324,-14.0,-0.045808582330670755,True,4,-0.11119883080717727,-1,-0.10703683047586768,True
54093,bot,251,3,5.0,0.21996408754380856,-8.0,0.07483617329409901,True,13,0.16886874375864003,-2,0.16847302333987046,True
54127,bot,534,40,9.0,0.21771589509862282,-1.0,0.21794287622593184,False,3,0.14530589587012618,-7,0.10372110251376167,True
54260,bot,239,14,6.0,0.34838209635250766,-11.0,0.17555245678611944,True,1,0.3191650318726418,-4,0.2953585565265059,True
54290,bot,102,4,1.0,-0.30720394214876034,-14.0,-0.3426927974250786,False,2,0.23771539834697933,-4,0.37314599441780466,False
54308,bot,170,53,4.0,-0.10497992129339923,-9.0,0.1460555975208621,False,9,0.08373147117215542,-14,0.30527330323618107,False
54324,bot,78,6,2.0,0.2033884213003413,-2.0,-0.19311807468152523,True,11,0.10810349630781228,-2,0.3324064489080631,False
54361,control,158,3,9.0,0.25603248531094086,-12.0,0.12993487349783775,True,2,0.24195588535080098,-2,0.15528143513526746,True
54393,control,951,85,13.0,0.1266028022738254,-1.0,0.09064433048180642,True,14,0.21305383505031425,-12,0.23565485802140726,False
54404,bot,558,4,9.0,0.15792873157653817,-1.0,0.14976914724690082,True,10,0.11350846466410086,-9,0.17586870637206795,False
54423,control,814,82,5.0,0.11728752640789468,-1.0,0.19008880071855166,False,14,0.22578191063908332,-1,0.1333688761028617,True
54424,bot,519,51,12.0,0.07364164308043282,-4.0,0.041536283142891435,True,1,0.18161735971036713,-9,0.23466352236435997,False
54428,bot,647,50,2.0,0.11183737779066937,-5.0,0.07241735802617422,True,5,0.15999912243403855,-13,0.1853117010716309,False
54542,control,877,16,10.0,0.048256199748114334,-3.0,0.06084695032648016,False,2,0.043217564839103856,-5,0.07692174771140717,False
54605,bot,743,6,1.0,0.05700347969988777,-11.0,0.19697748925706313,False,5,0.01269558652956386,-6,-0.047811417806520894,False
54610,bot,660,8,1.0,0.14404470098856204,-1.0,0.11660899149907114,True,1,0.2818142579133257,-1,0.28217309581801164,False
54622,bot,431,3,1.0,0.16045160057559477,-1.0,0.3415137510750111,False,1,-0.10111712570061149,-12,-0.10337872680449764,False
54623,bot,71,8,12.0,0.2982490056088507,-11.0,0.2462235565858887,True,2,-0.16031356463302404,-12,-0.1968834430336206,False
54657,bot,218,4,9.0,0.28113510098946565,-14.0,0.2844333201530606,False,13,0.1380029769105796,-10,0.18926819941798717,False
54719,control,766,68,5.0,0.12490777095783297,-1.0,0.2910825157149746,False,3,0.07709563443286788,-10,0.09111055202734639,False
54728,control,826,70,12.0,0.09070926523446057,-2.0,0.252854950271301,False,10,0.15579747936512972,-8,0.14232639469373135,True
54730,control,662,68,14.0,0.18566100849551082,-4.0,0.09629321423408373,True,7,0.0519385968255458,-13,0.07657588401003126,False
55058,control,133,3,12.0,0.6547157288755793,-12.0,0.6590785539601633,False,2,0.20500311797116277,-14,0.23577925557134108,False
55114,bot,516,29,3.0,0.047370953563084094,-14.0,0.052018940444406775,False,5,0.10126393041665124,-2,0.13735465372056546,False
55115,control,998,111,4.0,-0.07045964533096853,-14.0,-0.05519376938060722,True,3,-0.08198370041416425,-12,-0.1004861632015263,False
55117,bot,263,20,11.0,0.1902247656610872,-1.0,0.1752170882787896,True,12,0.1666654037067061,-6,0.19996028961746506,False
55136,bot,412,4,1.0,-0.029972244426295428,-13.0,-0.030843108671127255,False,1,0.05052843416484637,-12,0.0650800721541872,False
55287,control,148,3,14.0,-0.02046688561727074,-2.0,-0.018950820015991427,True,1,-0.13119386668285646,-8,-0.14361468088474566,False
55369,control,835,15,7.0,0.08357135312169503,-5.0,0.12590017082766064,False,12,0.0853708696457761,-4,0.04648852720680596,True
55378,bot,177,3,14.0,-0.012750177383047154,-1.0,0.6485480141888783,False,8,0.10491087128027869,-9,0.2429363977564481,False
55456,bot,732,49,1.0,0.07628835806151976,-5.0,0.26144021797716244,False,13,0.3200024658182373,-14,0.29533719869875075,True
55497,control,689,7,12.0,0.07536356669638218,-2.0,0.07922878607490091,False,1,0.05535868015216718,-9,-0.061235733788889295,False
55646,control,679,64,3.0,0.12338680489411528,-8.0,0.055337049891644105,True,14,0.2736452439500175,-10,0.20571733875220483,True
55653,bot,117,5,12.0,0.34917752833028143,-14.0,-0.037743082005443324,True,1,0.5256593994656771,-1,0.5164946182301791,True
55724,bot,58,3,5.0,-0.21084791788511428,-12.0,-0.24991358118367157,False,14,-0.23802714292880225,-14,0.23472222749634286,True
55733,bot,442,3,8.0,0.32090070292885653,-6.0,0.15469189853763857,True,11,-0.06037276903206304,-11,-0.05973332915152443,True
55748,control,677,37,2.0,0.15334356477615188,-5.0,0.15944500164736988,False,14,-0.11622674770363046,-5,-0.13586043634904488,False
55820,control,885,87,7.0,0.10948972443235111,-11.0,0.16408001149891763,False,3,-0.07323801170478593,-13,-0.0885340533185032,False
55829,bot,221,5,1.0,-0.027934918653194397,-6.0,0.31129626324055093,False,2,-0.06985939173157338,-12,-0.07161095757294164,False
55952,bot,242,66,2.0,0.1391308052830872,-1.0,-0.1220586999576129,True,9,0.231003282039488,-10,0.3370549682057336,False
55994,bot,262,3,10.0,0.038114196852800125,-1.0,-0.00989922504071582,True,10,0.16096965810186023,-2,0.07087581678778893,True
56085,bot,111,3,3.0,0.04679573871746836,-1.0,-0.03811556108731804,True,10,0.14186275010825772,-2,-0.058196187158395966,True
56122,control,834,66,2.0,0.10299326571214294,-4.0,0.19963753490204397,False,5,0.0992107711351374,-3,0.1152930569520119,False
56130,control,907,64,4.0,0.15295337497877753,-6.0,0.12070432966956335,True,1,0.19316384139740134,-11,0.17637151787693767,True
56206,bot,335,13,3.0,-0.04647496253521791,-11.0,-0.047574961648477486,False,6,0.14584012363223564,-8,0.07006411794080154,True
56234,bot,30,3,9.0,0.4963409971943762,-2.0,0.1920619409769002,True,6,0.28431940783517284,-12,0.4723080976258256,False
56461,control,270,4,1.0,0.10577415345353908,-12.0,0.11428001270936397,False,10,-0.10387910789933803,-4,-0.11943076980238537,False
56494,bot,240,3,1.0,-0.01582890741996599,-8.0,-0.013136022755158494,True,8,0.19362953901985894,-5,0.1362149353932779,True
56507,bot,198,3,9.0,0.2041390692482225,-3.0,0.1251934110068248,True,12,-0.12003869241811235,-12,0.29994402131393383,False
56554,control,764,109,6.0,0.2368395289706024,-1.0,0.18541260367354556,True,6,0.16836877445938675,-1,0.1600945889103851,True
56566,control,494,60,13.0,0.08790833782313773,-3.0,0.12037746460533168,False,5,0.10555180490069684,-8,0.09521063708796967,True
56647,bot,393,13,13.0,0.28650965182208704,-13.0,0.3014244123908117,False,8,0.18442229369926394,-3,0.29443604722748656,False
57154,control,707,29,5.0,0.17321796150005775,-7.0,0.18025526942796286,False,7,-0.11476350660911068,-2,-0.09646110237730751,True
57313,bot,446,3,14.0,-0.11610712235244353,-6.0,-0.11382620018420161,True,13,-0.10205816416009592,-8,-0.10257429973256565,False
57320,control,724,68,4.0,0.20211992283091848,-5.0,0.14590864057594766,True,13,-0.14048092489944022,-1,-0.09593702734941119,True
57402,bot,393,51,1.0,0.2630183249117495,-1.0,0.2007154754192064,True,5,0.12343529873978472,-14,0.11899397730265208,True
57429,control,879,95,13.0,0.06644547233986127,-1.0,0.07263353581116902,False,11,-0.21107833311082527,-6,-0.2092373258033669,True
57444,control,868,70,3.0,0.15962684569780922,-4.0,0.1504683120039164,True,1,0.052986309955649256,-10,0.09376796124056766,False
57516,control,147,4,1.0,0.21594073261094168,-10.0,0.2146761336736084,True,1,-0.1587826196146509,-10,-0.177424798370931,False
57640,bot,256,8,14.0,-0.02577152126028039,-14.0,-0.025639350075812015,True,5,0.17823574951063784,-6,0.07557176224197525,True
57978,control,457,4,4.0,-0.024669594366541064,-14.0,-0.045478188733514356,False,13,-0.10168592528062718,-14,-0.19461105027110673,False
58077,control,777,83,14.0,0.061814836672498326,-6.0,0.14593187968894147,False,3,-0.05284046520446272,-5,0.08860578875742245,False
58198,control,392,4,5.0,0.08384982780789157,-6.0,0.05806256230911415,True,3,0.1882646530155206,-1,0.1003506050099372,True
58231,bot,830,55,2.0,0.09642180745164088,-6.0,0.06839379786030057,True,7,0.14684348181349016,-13,0.18325853348883642,False
58238,control,959,62,13.0,0.06874634186017724,-11.0,0.06164351507866753,True,2,0.06047079791487456,-14,0.07730654702251392,False
58360,bot,582,4,12.0,0.10141309679457776,-1.0,0.1623180058442853,False,8,0.05600677207491638,-2,0.08906717133472408,False
58373,control,256,6,4.0,-0.014422908448713544,-14.0,-0.014977635696740986,False,5,-0.15559847949140784,-11,0.45622824426503295,False
58398,bot,686,58,1.0,0.22357217801800577,-1.0,0.17243312176052764,True,11,0.05279815120297102,-8,-0.05563015394390838,False
58598,bot,482,6,14.0,0.14794263236555277,-14.0,0.15152896163604912,False,11,0.10258987203152799,-4,0.09362399350117273,True
58728,control,265,4,10.0,0.023816582486526613,-1.0,0.026159061713977416,False,7,0.10903632249148511,-11,0.13708195882949037,False
58729,bot,61,4,3.0,0.1615024415009376,-14.0,0.18806644500630132,False,4,0.11639004120821855,-1,0.1222689009465111,False
58751,bot,190,3,2.0,-0.0357473760132108,-6.0,0.4715307213173978,False,1,-0.2126739936963,-1,-0.21160608627120142,True
59004,bot,317,3,12.0,0.18634143696641553,-4.0,0.18233323301517268,True,1,-0.11509321112379423,-2,-0.12991796548396414,False
59025,control,104,13,2.0,0.21841144118060254,-11.0,0.3552378405107366,False,7,0.21782303752879972,-5,0.14940965941279633,True
59034,control,133,3,5.0,0.26010750677024175,-12.0,0.13352985532681494,True,6,-0.2238535344085012,-6,0.2162655545092781,True
59068,bot,438,12,4.0,0.09004242931701831,-8.0,0.09747007248182005,False,8,0.1444961024950403,-12,-0.061332403678727415,True
59451,bot,116,5,7.0,0.16508120493314365,-8.0,0.17662042398698638,False,14,0.3972502298224653,-9,0.0653236869751114,True
59721,bot,326,3,14.0,-0.01587813871978603,-1.0,-0.013807287056818024,True,9,0.14340765466190883,-1,0.08995949346103967,True
59745,control,899,70,5.0,0.1193232957953315,-8.0,0.1827846198812309,False,11,0.03532976910687073,-11,0.04139699006074999,False
59746,control,500,95,8.0,0.14037400458712224,-9.0,0.17487180276633674,False,12,0.11172843093231773,-1,0.11605606001685537,False
59748,control,690,45,6.0,0.0844283328369911,-5.0,0.18723158606701837,False,13,0.07999781654462376,-11,0.12259260319746064,False
59750,control,995,85,14.0,-0.08471471730967803,-13.0,-0.08469782345243174,True,4,0.14654067860957853,-9,0.1969230226616749,False
59767,control,361,5,13.0,-0.03039779125316482,-12.0,0.05659342755008064,False,14,-0.08395864182828701,-3,0.12212240684437828,False
60171,bot,125,3,10.0,0.5396092607376649,-13.0,-0.02191991512647184,True,10,-0.18657847941924244,-5,-0.20405710713478373,False
60265,bot,490,3,14.0,-0.004971926830181882,-14.0,-0.004971926830181882,False,9,-0.12198894854305627,-11,-0.12216611541004425,False
60306,bot,147,4,13.0,0.1366053526112246,-6.0,0.2787095574256724,False,13,0.19949547671848084,-14,-0.17199775368529918,True
60579,bot,225,3,2.0,-0.030032385478005012,-10.0,0.08235657625509434,False,5,-0.06701646063036908,-13,-0.08329482001056088,False
60582,control,690,104,9.0,0.10990248660748753,-8.0,0.20994032785000857,False,9,0.17594185890479655,-12,0.1877156534150303,False
60611,bot,51,3,5.0,0.5193593616322663,-4.0,0.45113077899699877,True,5,0.30558526918353335,-1,0.22392144724084626,True
60817,bot,88,4,5.0,0.3110082025781793,-2.0,-0.08537528844309454,True,3,-0.11436362551762867,-6,-0.14339475927987896,False
61046,control,430,4,8.0,0.10111982804658957,-5.0,0.11414892608818643,False,3,0.09519000403780968,-1,0.09685917339673401,False
61103,bot,240,4,2.0,-0.046965949617578676,-14.0,-0.05084829750531387,False,13,0.1381333058388444,-10,0.13173903674128898,True
61104,bot,232,3,6.0,-0.04119442261960538,-14.0,-0.043944188008355416,False,1,-0.1175311813167381,-4,-0.10469413082817366,True
61106,bot,226,4,8.0,-0.035319721064470504,-10.0,0.1647931315526687,False,6,0.084675520808372,-8,-0.1396881168224235,False
61107,bot,410,7,2.0,0.03983177910329931,-6.0,0.10896913474764261,False,13,-0.09127837375982056,-7,-0.09667955757556965,False
61110,bot,237,6,1.0,0.04895554957525444,-2.0,0.13723587261803874,False,4,0.15075058954104184,-1,0.1137717566982792,True
61111,bot,259,9,1.0,0.1980533964337847,-13.0,0.1531255796358014,True,14,-0.20743848068235493,-3,-0.16401285103100932,True
61112,bot,236,6,4.0,0.13928694051358148,-13.0,0.1502834040768927,False,6,0.09053609794911105,-1,-0.10269021994695164,False
61180,bot,653,8,9.0,0.1459569716567009,-12.0,-0.029564831708235415,True,5,-0.08349017215218965,-12,-0.07533677190818898,True
61568,bot,292,12,3.0,0.18090615594736134,-3.0,0.12248390171846896,True,6,0.1479733542566645,-9,0.1408120602014767,True
61570,control,686,82,11.0,-0.11810212196163312,-3.0,-0.1158020187953618,True,8,0.17714762986858396,-12,0.24160829637818323,False
62416,bot,227,5,14.0,-0.10386151170375792,-4.0,-0.0982292690581672,True,3,0.15543711672569535,-10,0.07362366765028665,True
62524,control,868,52,3.0,-0.07375025474389967,-14.0,0.12373524447490646,False,11,-0.10646241580017654,-10,-0.14510055551176085,False
62530,bot,662,3,6.0,0.026990367254248922,-10.0,0.16597233414253967,False,5,0.09662318279493845,-11,0.11052944116806858,False
62906,bot,264,6,6.0,-0.023572357404479057,-11.0,0.15269649296456989,False,1,0.17104564741998757,-7,0.17422255850772003,False
62980,control,898,59,1.0,0.12392567563448471,-14.0,0.18676195552672756,False,6,0.22044308695037582,-1,0.21903729034461988,True
62981,control,670,68,14.0,0.21970349251710625,-1.0,0.26631569560176116,False,5,0.0884290300538674,-11,0.15311362966222034,False
62983,control,748,61,5.0,0.061001739235699015,-14.0,0.08379047227860659,False,6,0.09175521383534534,-10,0.11530427576313568,False
62985,control,871,68,13.0,0.10838846996355997,-9.0,0.08071618740115548,True,14,0.2857089723254389,-2,0.2542371511894927,True
62995,control,534,96,9.0,0.212663525635171,-3.0,0.10709251834071601,True,1,0.19438912156476157,-11,0.24351817365579517,False
62996,control,566,63,7.0,0.04297262529280019,-1.0,0.15371588958029808,False,8,0.0607476857687943,-3,0.0654084657939011,False
64013,bot,625,4,14.0,0.27327434328391154,-7.0,0.2712150952021185,True,1,-0.06692197630804926,-5,0.09213656814688269,False
64035,control,585,39,1.0,0.12157883754769225,-4.0,0.48338470245709614,False,10,-0.09357890254637569,-14,0.09423874754807858,False
64144,control,740,11,7.0,0.06323596626182952,-13.0,0.08010495687354129,False,10,-0.07584888904088645,-2,-0.047533559408128756,True
64145,control,554,5,1.0,0.025930406795589563,-14.0,-0.018033135950560327,True,4,-0.08179845309971723,-2,-0.08468516137843973,False
64199,bot,508,6,8.0,0.19976552001984754,-2.0,0.1369119743259689,True,4,0.06893354113400862,-10,0.08854710259788125,False
64386,bot,152,4,3.0,0.2560155939474165,-8.0,0.20821996293717857,True,8,-0.14254171965913076,-6,0.2892434936006617,False
64417,bot,579,5,1.0,0.43593185402927626,-9.0,0.4768730872986063,False,4,0.37192649316563653,-1,0.37283167687630697,False
64425,control,116,3,10.0,0.5019376486900259,-8.0,0.24302281935862133,True,14,-0.22711751366569044,-3,-0.14145040668372458,True
64448,control,151,3,14.0,0.4733716438765777,-11.0,0.46689069749461853,True,8,0.19856995625516446,-1,0.22029987729847827,False
64468,control,670,59,10.0,0.08327846034908155,-9.0,0.11145760486412444,False,9,0.05850148752510005,-10,0.08034584535600213,False
64519,bot,149,3,11.0,0.27205470452927993,-8.0,0.4736287277523989,False,7,-0.1751876985778919,-8,-0.2035464627041847,False
64527,bot,140,3,3.0,0.4774935204852738,-10.0,0.4765476749743357,True,10,0.2398028270008192,-11,-0.13156216718411337,True
64632,bot,358,4,4.0,0.5822614622005874,-1.0,0.2666876809893979,True,1,-0.2349878704615584,-7,-0.22378786477883986,True
65725,bot,124,5,5.0,0.21176380224066516,-8.0,-0.10839878446846446,True,10,0.19148728168479637,-3,0.36156384632209515,False
66286,control,857,54,10.0,0.11970312804731155,-10.0,0.12906335570045793,False,11,0.06911746441868345,-7,0.08949461468143399,False
67153,control,768,71,5.0,-0.026623487234714305,-10.0,0.045473303371656316,False,6,0.11851231719297355,-3,0.09750397514282262,True
67437,bot,42,3,1.0,0.7901930021838448,-2.0,0.4867886895012462,True,1,-0.17590225339656232,-3,0.38726624425562534,False
67464,bot,41,3,1.0,0.3482184146002553,-5.0,-0.05680773147209031,True,1,0.45308270269581746,-4,0.17102313230035307,True
67466,bot,551,3,1.0,-0.0016497455360202395,-1.0,0.012327512831756362,False,1,-0.00534701462686304,-2,-0.0033380816863963925,True
67480,control,146,3,11.0,0.5110999913099383,-11.0,0.49506806580491564,True,11,-0.14409594815173393,-5,-0.13797727583286967,True
67488,control,602,4,13.0,0.4249852332026259,-14.0,-0.004970619100785481,True,8,0.21998181603231667,-13,0.23705359115353677,False
67495,control,248,5,1.0,0.03183168662759397,-1.0,0.04387697239920165,False,1,0.10418284405404114,-11,-0.2823776886880332,False
67505,control,147,3,12.0,0.09793820117083211,-12.0,0.46625186003360514,False,4,-0.14488607995223915,-11,-0.14776631328420983,False
67510,bot,260,63,5.0,-0.12206385028028131,-14.0,-0.09608560145276412,True,13,0.19451794010771983,-13,0.26421732739204784,False
67517,control,596,4,2.0,0.01676396238631426,-1.0,0.016464755576419087,True,2,0.08452778854016217,-1,-0.028328285673761444,True
67525,control,822,55,12.0,0.08907228873044185,-9.0,0.1458312820965948,False,6,0.13985311439306808,-2,0.14186046386167733,False
67528,control,579,156,6.0,-0.08672342026929483,-11.0,-0.10137906243807121,False,6,-0.0630067699860092,-3,-0.06437443845100692,False
67607,bot,513,23,13.0,0.19910695342052628,-1.0,0.15373122350557267,True,12,0.2811781565982961,-1,0.22505255287418569,True
67700,bot,648,13,10.0,-0.11015350309928204,-11.0,-0.09261819675060286,True,3,0.12476067322165743,-12,-0.07442264027384282,True
68171,control,814,17,9.0,0.128703139702679,-2.0,0.12542871365313144,True,13,-0.03052881587699834,-5,-0.048901505331492345,False
68245,bot,191,4,8.0,0.1753654739084561,-10.0,0.18815079634146922,False,7,0.21665911654467312,-13,0.2838530766503107,False
68636,bot,134,3,5.0,0.31695695166639976,-1.0,0.309748658258456,True,5,-0.17520458886758428,-5,0.28927871314594367,False
68978,control,144,5,10.0,0.32368557755586747,-11.0,0.11132494339748306,True,6,-0.1635710534291108,-7,0.1652567106932013,False
69230,bot,68,11,2.0,0.19573708617991933,-14.0,0.6218150915754557,False,1,-0.1119717729763775,-7,0.34500537781436197,False
69470,bot,347,5,3.0,-0.030147763232377476,-9.0,0.13926541526154912,False,2,-0.10379130348507165,-13,0.1428689508979236,False
69491,bot,258,8,1.0,0.25377298984544244,-14.0,-0.020856219246095712,True,7,-0.11665750221503729,-10,0.17088882674070366,False
70450,bot,255,6,14.0,-0.00991605239645363,-6.0,0.16876015842660927,False,13,-0.09399589208270345,-2,-0.10854079416756629,False
72060,bot,549,486,1.0,0.22457794066733874,-1.0,0.2232147428576106,True,3,-0.5904037127216529,-1,-0.5438488425668079,True
72073,control,817,49,13.0,-0.05725719881297671,-7.0,-0.05462946886516641,True,9,0.1049529978203001,-5,0.13319120627541928,False
72077,control,518,5,14.0,0.32148392998861086,-1.0,-0.004236974307475308,True,12,-0.15500169272881473,-1,-0.07511849549043294,True
72436,control,168,3,5.0,0.16705506490524066,-10.0,0.13109837418275877,True,11,0.11296574864934102,-1,0.10922495084239218,True
73460,bot,345,5,2.0,0.06079215530981424,-11.0,0.18022659909248584,False,7,0.06257078800154922,-13,0.07031178794443653,False
73470,control,149,4,11.0,0.25617185300748396,-1.0,0.4387674995077927,False,3,-0.18179097373510622,-9,-0.20614527853152104,False
73480,control,548,60,10.0,0.17224697342867445,-10.0,0.1990024495651966,False,8,0.1151568446347196,-14,0.1837257970512476,False
74354,bot,108,5,8.0,0.15067608386340836,-7.0,-0.0786914569207817,True,9,0.0881436051967716,-14,0.36349950712788903,False
74815,control,572,53,12.0,0.33397160934931114,-8.0,0.0715229146106089,True,6,0.0945704870627254,-13,0.11784142522836928,False
74819,control,761,79,14.0,0.1198265736420231,-11.0,0.16627810994026943,False,11,0.17669262791222748,-1,0.14364377802586265,True
74969,control,1123,253,7.0,0.26193263384296267,-4.0,0.2060938717580774,True,9,0.11739084380182593,-4,0.1582411675959706,False
75143,control,171,62,7.0,-0.1639491835622987,-6.0,-0.2150423038254511,False,7,0.2589213459330624,-6,0.21247374629432736,True
75155,control,563,77,8.0,0.09199389195571815,-11.0,0.31884928354913633,False,5,0.07192528515772095,-9,0.08677973060204644,False
75174,control,151,4,9.0,0.7262702114232885,-12.0,0.12027950307202254,True,4,-0.18924924238910446,-2,-0.16700178500930293,True
75185,bot,261,12,2.0,-0.05916940695932537,-13.0,-0.07009412798498646,False,13,0.12231784004541638,-6,0.09803501493460898,True
75214,control,188,4,14.0,0.40968963578696316,-3.0,0.40335382200960224,True,11,-0.2063033363759062,-1,-0.21460322557278333,False
75289,bot,269,139,2.0,0.1991699115280566,-7.0,0.2018721663036245,False,10,-0.09983973022902713,-11,-0.11144198606883088,False
75957,bot,483,5,2.0,-0.026278877054819953,-1.0,-0.026224693803160535,True,14,0.04237235184694167,-7,0.058844504922655874,False
76011,bot,101,6,14.0,0.03961697560736759,-8.0,0.037837925555322456,True,1,0.2576819841136575,-1,0.10675545983931392,True
76377,bot,761,465,6.0,-0.16569658957730157,-2.0,-0.18108787888263667,False,4,0.33904003626173046,-4,0.34138247547837924,False
76531,control,584,89,10.0,0.14014945950478108,-4.0,0.10371778639485307,True,7,0.26189294517494055,-10,0.2944509267244799,False
76673,bot,193,4,11.0,0.15608418149271597,-4.0,0.6493896597749387,False,7,-0.19346226657214824,-14,-0.222840014907881,False
76764,control,494,94,7.0,0.21624249297364057,-12.0,0.21022812297392393,True,12,0.20878342444747255,-2,0.21518274421908332,False
77331,bot,103,4,14.0,0.1603381010276301,-9.0,0.16803281060357372,False,3,0.5759742972826912,-1,0.33061516039016464,True
77334,bot,86,5,13.0,0.15194633880568426,-11.0,0.20662860721014356,False,3,0.43550647403312737,-3,0.1312693897543787,True
77335,bot,84,8,14.0,0.18386872009568275,-4.0,0.21703211620546728,False,3,0.12119299103310197,-14,-0.08381436688460492,True
77767,bot,840,15,7.0,0.15065200273684937,-6.0,0.08680128684441543,True,13,0.05253300129464102,-14,0.148221906238488,False
77835,control,138,17,3.0,0.298400419275405,-1.0,0.2002644729092319,True,3,-0.1883530290094239,-4,0.07902079258914216,True
77902,control,124,3,14.0,-0.01063261789101573,-5.0,-0.009975701369524493,True,2,-0.2094360624600851,-7,-0.2131148030825121,False
78440,bot,230,4,9.0,0.06261252120894624,-7.0,0.09434847558642191,False,4,0.10390586827798018,-8,0.2248588252554567,False
78485,control,753,101,1.0,0.14298039095208837,-14.0,0.10337444234157818,True,8,0.18714058124174715,-1,0.206380079436521,False
78487,control,788,218,14.0,-0.10406718970828487,-13.0,-0.09056751633908294,True,14,-0.2255713628662611,-4,-0.19624626557992864,True
78499,control,862,53,6.0,0.05080697270799577,-8.0,0.05039680130457318,True,7,0.05661054267632513,-5,0.05637757196419921,True
78500,control,919,98,7.0,-0.03553428217623145,-1.0,-0.03399339983586883,True,2,0.12151505494950429,-10,0.17397657571785738,False
78818,control,431,5,1.0,-0.024526386619518056,-14.0,-0.02526444917982762,False,1,-0.06410825177558309,-5,-0.08411936395282388,False
78848,bot,159,3,12.0,0.4065417266755657,-12.0,0.1735466966180237,True,6,0.1877563746682579,-3,0.21038916720607398,False
78885,control,791,88,6.0,0.12597204234105155,-7.0,0.16205108232649537,False,13,0.04936646214615102,-8,0.06250475549107688,False
78958,control,804,9,10.0,0.24804363647631658,-2.0,0.24732422976715598,True,10,-0.07634243704944176,-11,0.08576258361479934,False
78966,bot,172,3,2.0,0.4269405477369178,-2.0,0.4269405477369178,False,7,-0.17708965624236023,-1,-0.20559223519810033,False
78985,control,876,61,9.0,0.12277820245101367,-1.0,0.13598075937377183,False,11,0.095826302719388,-11,0.11622393345952504,False
78994,control,612,60,3.0,0.054428075865992145,-11.0,0.07251149784272048,False,11,0.027194703635722507,-8,0.0258859064162908,True
79062,bot,157,3,14.0,-0.025279504329000387,-9.0,-0.023453225718053947,True,10,-0.08306327546321779,-3,0.17684969243664414,False
79132,bot,99,5,12.0,0.2076626523388653,-14.0,-0.14477805178778666,True,4,0.599163774080101,-1,0.5766562179174284,True
79283,control,701,50,12.0,0.24699572339248702,-7.0,0.1149853659924189,True,10,0.08120432797947442,-14,0.07072659501700532,True
79284,bot,75,4,10.0,-0.051436470355176185,-6.0,0.14602963814441722,False,10,0.11142142064936443,-10,0.2616996021907028,False
79314,control,582,3,5.0,0.3555899261400413,-9.0,-0.0690453726265347,True,7,0.0787238590623509,-5,0.09241428348691028,False
79631,control,674,78,9.0,0.046480731995032096,-1.0,-0.04216137096833201,True,13,0.18455860112241382,-12,0.15634968740275537,True
79647,bot,483,4,2.0,-0.027764584337386874,-2.0,0.03534845767089072,False,2,-0.04309098386917519,-13,0.05750515790978549,False
79651,control,616,92,5.0,0.18057303544740919,-4.0,0.06504812491593175,True,1,0.17524973411252875,-5,0.17434879031726122,True
79690,control,783,65,13.0,0.221600347183061,-7.0,0.1232825646159218,True,2,0.05246065570989385,-12,0.11527268589775815,False
79748,bot,536,3,3.0,0.030659718820447622,-5.0,-0.1992308485722863,False,1,0.2522871936908791,-1,0.30651570121284194,False
79792,control,142,3,2.0,0.5430563307769963,-3.0,0.5357935307392528,True,5,-0.19824068970845593,-2,0.16830954278635404,True
79834,control,641,34,13.0,0.12835095357770443,-14.0,0.09304133533673886,True,4,0.09927402670753356,-7,0.07159735051071875,True
79849,control,858,3,2.0,0.03882506910750021,-14.0,-0.016035707643394743,True,1,0.07965367509474912,-3,0.03147293250983392,True
79928,bot,680,8,1.0,0.09425214884276165,-11.0,0.09465554340300363,False,11,-0.05217794656126857,-13,0.11256180434155762,False
79962,bot,471,5,7.0,0.09567590751378859,-9.0,0.14390151755308797,False,11,0.06732195084953689,-1,0.11743872661350288,False
80048,control,156,57,11.0,-0.21817701233380285,-3.0,-0.13648103115763427,True,4,0.14690664735843567,-7,0.30247107263783457,False
80049,bot,168,59,10.0,-0.1544211824040645,-6.0,-0.18757109291816026,False,2,0.19971420022116582,-8,0.2741562704789455,False
80124,bot,99,3,6.0,0.18330978984321405,-12.0,0.2424317651357201,False,9,-0.16280442519384314,-13,-0.14218291096487082,True
80209,bot,115,4,2.0,0.08256917137514984,-12.0,0.20069471005229375,False,1,0.20637130418930932,-11,0.6021367976127494,False
80281,bot,315,31,13.0,0.1827283080702899,-2.0,0.0928546825218094,True,11,-0.20353026541362434,-4,-0.15663215801126676,True
80327,bot,269,7,14.0,-0.0238567742800059,-7.0,0.11694991101983461,False,5,-0.11907654269787,-13,-0.12172193376705673,False
80748,bot,145,8,6.0,0.08358824837052466,-14.0,0.1820478509188949,False,1,0.5342040033647656,-1,0.4025185162382814,True
80983,bot,299,7,12.0,0.2139308764973566,-9.0,0.19230210146211965,True,3,0.32171362728920216,-14,0.09896525657853272,True
81044,control,161,3,7.0,0.05120379000207963,-10.0,0.4145470911581319,False,2,-0.15537570568006087,-10,-0.16699029456465486,False
81123,control,682,10,1.0,0.040894929747942343,-9.0,0.20803046841486766,False,3,-0.1081002662653932,-6,-0.0849084000764488,True
